customer_id,name,home_country,risk_profile,avg_transaction_amount,created_at
442,Customer_442,Italy,high,476.97,2025-12-07 15:51:00
443,Customer_443,Netherlands,medium,95.21,2025-07-22 15:08:00
444,Customer_444,Netherlands,low,85.87,2025-12-14 20:24:00
445,Customer_445,France,low,79.79,2025-10-13 16:32:00
446,Customer_446,Austria,low,99.07,2025-06-23 20:34:00
447,Customer_447,United Kingdom,low,28.5,2025-04-22 18:22:00
448,Customer_448,Germany,low,24.43,2025-11-22 18:25:00
449,Customer_449,Belgium,high,458.27,2025-01-04 12:14:00
450,Customer_450,Romania,low,75.8,2025-12-19 11:28:00
451,Customer_451,Belgium,low,97.23,2025-10-23 16:09:00
452,Customer_452,Belgium,high,489.66,2025-05-14 09:07:00
453,Customer_453,Germany,low,54.31,2025-04-17 15:22:00
454,Customer_454,Poland,low,92.2,2025-08-11 09:19:00
455,Customer_455,Italy,medium,105.32,2025-06-21 09:43:00
456,Customer_456,Germany,medium,242.91,2025-09-06 16:10:00
457,Customer_457,Belgium,low,115.85,2025-04-26 14:40:00
458,Customer_458,Germany,low,85.73,2025-07-01 19:39:00
459,Customer_459,Spain,low,62.96,2025-01-23 11:13:00
460,Customer_460,Netherlands,medium,257.92,2025-02-19 09:51:00
461,Customer_461,Romania,low,52.6,2025-08-04 12:42:00
462,Customer_462,Poland,low,83.91,2025-10-13 17:25:00
463,Customer_463,United Kingdom,low,55.2,2025-08-20 10:52:00
464,Customer_464,Netherlands,medium,209.84,2025-11-05 13:07:00
465,Customer_465,Spain,low,38.3,2025-12-05 16:24:00
466,Customer_466,Austria,low,77.48,2025-07-06 15:40:00
467,Customer_467,Romania,low,84.53,2025-03-18 10:31:00
468,Customer_468,Netherlands,low,51.46,2025-08-20 08:55:00
469,Customer_469,Belgium,high,490.77,2025-04-27 14:35:00
470,Customer_470,Romania,low,60.91,2025-08-14 19:53:00
471,Customer_471,Poland,low,28.27,2025-01-26 20:14:00
472,Customer_472,Netherlands,low,42.48,2025-05-06 20:29:00
473,Customer_473,United Kingdom,low,96.59,2025-09-17 09:36:00
474,Customer_474,France,low,74.31,2025-06-18 20:02:00
475,Customer_475,Poland,low,118.98,2025-02-24 18:48:00
476,Customer_476,Spain,low,119.93,2025-08-09 13:55:00
477,Customer_477,France,low,119.4,2025-04-07 20:47:00
478,Customer_478,United Kingdom,low,106.1,2025-10-21 14:10:00
479,Customer_479,United Kingdom,low,40.66,2025-04-26 08:36:00
480,Customer_480,Belgium,low,79.69,2025-03-11 19:18:00
481,Customer_481,Netherlands,low,115.24,2025-09-22 09:08:00
482,Customer_482,Austria,medium,298.35,2025-11-05 19:55:00
483,Customer_483,Germany,low,91.14,2025-04-25 18:25:00
484,Customer_484,Poland,low,83.24,2025-11-14 14:28:00
485,Customer_485,France,low,108.01,2025-02-13 16:47:00
486,Customer_486,Netherlands,low,107.73,2025-08-16 13:37:00
487,Customer_487,Italy,medium,266.38,2025-02-24 15:40:00
488,Customer_488,Belgium,medium,255.05,2025-07-07 14:52:00
489,Customer_489,Spain,low,52.29,2025-05-11 16:36:00
490,Customer_490,Germany,low,68.53,2025-06-22 20:03:00
491,Customer_491,Italy,low,98.39,2025-08-01 09:59:00
492,Customer_492,Germany,low,20.07,2025-07-07 19:58:00
493,Customer_493,Germany,medium,146.41,2025-05-03 18:23:00
494,Customer_494,Netherlands,low,86.45,2025-11-06 08:25:00
495,Customer_495,Netherlands,low,95.52,2025-07-21 09:45:00
496,Customer_496,France,low,67.68,2025-03-19 11:33:00
497,Customer_497,Poland,low,89.56,2025-02-28 14:44:00
498,Customer_498,Germany,low,42.89,2025-02-24 20:06:00
499,Customer_499,France,low,108.1,2025-03-13 20:52:00
500,Customer_500,Germany,low,87.71,2025-02-17 17:00:00
501,Customer_501,United Kingdom,low,64.01,2025-12-07 18:47:00
502,Customer_502,Germany,medium,215.54,2025-08-28 11:05:00
503,Customer_503,France,low,32.32,2025-12-13 13:27:00
504,Customer_504,Belgium,medium,134.51,2025-11-03 11:35:00
505,Customer_505,United Kingdom,low,80.76,2025-12-01 18:56:00
506,Customer_506,Netherlands,low,80.69,2025-04-24 14:18:00
507,Customer_507,Italy,medium,254.63,2025-04-16 14:07:00
508,Customer_508,Spain,low,79.39,2025-09-01 13:59:00
509,Customer_509,Belgium,low,106.08,2025-10-14 13:34:00
510,Customer_510,Germany,medium,289.98,2025-02-01 17:04:00
511,Customer_511,Italy,low,23.98,2025-01-26 14:32:00
512,Customer_512,Netherlands,low,70.1,2025-07-14 19:25:00
513,Customer_513,France,low,73.77,2025-03-09 09:19:00
514,Customer_514,France,low,40.32,2025-03-18 13:25:00
515,Customer_515,United Kingdom,low,103.45,2025-11-21 09:19:00
516,Customer_516,Austria,low,104.65,2025-01-08 09:59:00
517,Customer_517,Austria,low,81.23,2025-01-10 18:47:00
518,Customer_518,Germany,low,90.79,2025-12-01 10:31:00
519,Customer_519,Belgium,low,98.3,2025-12-09 10:23:00
520,Customer_520,Germany,low,107.35,2025-12-04 20:57:00
521,Customer_521,Italy,low,62.93,2025-09-03 12:45:00
522,Customer_522,United Kingdom,low,69.61,2025-09-12 08:31:00
523,Customer_523,United Kingdom,low,35.73,2025-02-19 18:46:00
524,Customer_524,France,low,70.88,2025-01-28 08:15:00
525,Customer_525,Italy,low,58.3,2025-03-06 08:35:00
526,Customer_526,Austria,low,44.83,2025-12-11 12:52:00
527,Customer_527,France,low,31.94,2025-11-02 10:14:00
528,Customer_528,Romania,high,772.45,2025-02-15 12:49:00
529,Customer_529,Netherlands,low,75.31,2025-01-12 11:18:00
530,Customer_530,United Kingdom,medium,242.71,2025-04-15 13:37:00
531,Customer_531,Poland,high,665.53,2025-12-18 20:50:00
532,Customer_532,Spain,low,113.24,2025-01-08 16:22:00
533,Customer_533,Italy,high,200.88,2025-11-13 19:46:00
534,Customer_534,Netherlands,low,72.98,2025-04-14 15:03:00
535,Customer_535,Germany,low,29.3,2025-04-28 16:26:00
536,Customer_536,Belgium,low,94.79,2025-10-04 16:08:00
537,Customer_537,Austria,low,76.78,2025-07-22 10:15:00
538,Customer_538,Netherlands,low,51.5,2025-07-23 19:20:00
539,Customer_539,Belgium,low,43.36,2025-04-05 20:49:00
540,Customer_540,United Kingdom,low,30.57,2025-08-15 13:26:00
541,Customer_541,France,low,116.46,2025-04-15 12:29:00
542,Customer_542,Netherlands,medium,99.89,2025-11-10 19:44:00
543,Customer_543,United Kingdom,low,103.59,2025-06-05 09:45:00
544,Customer_544,Spain,high,437.75,2025-01-22 12:16:00
545,Customer_545,Germany,low,60.44,2025-08-18 19:35:00
546,Customer_546,Spain,low,30.19,2025-03-04 08:03:00
547,Customer_547,Spain,low,102.37,2025-06-22 18:41:00
548,Customer_548,France,low,45.88,2025-02-01 09:12:00
549,Customer_549,Poland,medium,100.24,2025-06-04 08:29:00
550,Customer_550,Italy,low,77.39,2025-12-13 15:01:00
551,Customer_551,Austria,low,37.28,2025-04-06 12:17:00
552,Customer_552,Poland,medium,87.62,2025-10-20 11:41:00
553,Customer_553,Netherlands,low,108.28,2025-08-02 09:17:00
554,Customer_554,Austria,low,39.95,2025-09-08 18:51:00
555,Customer_555,Romania,medium,297.67,2025-12-12 15:34:00
556,Customer_556,Poland,low,76.57,2025-06-13 12:11:00
557,Customer_557,Italy,low,41.9,2025-05-02 20:30:00
558,Customer_558,Romania,low,78.4,2025-04-06 09:15:00
559,Customer_559,Spain,low,101.63,2025-12-02 20:14:00
560,Customer_560,United Kingdom,medium,255.43,2025-06-27 10:11:00
561,Customer_561,Spain,low,100.62,2025-12-12 17:01:00
562,Customer_562,Belgium,medium,203.99,2025-10-07 20:56:00
563,Customer_563,Poland,low,37.56,2025-01-03 08:14:00
564,Customer_564,United Kingdom,low,72.64,2025-01-11 17:12:00
565,Customer_565,Germany,low,37.75,2025-06-02 08:09:00
566,Customer_566,United Kingdom,low,34.17,2025-02-28 16:55:00
567,Customer_567,Belgium,high,424.15,2025-11-13 17:06:00
568,Customer_568,Belgium,low,33.65,2025-03-24 14:50:00
569,Customer_569,Poland,low,37.42,2025-09-23 17:50:00
570,Customer_570,Belgium,low,78.9,2025-03-13 12:46:00
571,Customer_571,Netherlands,low,92.88,2025-12-19 14:54:00
572,Customer_572,United Kingdom,low,80.24,2025-10-08 18:36:00
573,Customer_573,France,medium,110.94,2025-12-03 11:22:00
574,Customer_574,Belgium,low,108.53,2025-02-27 19:42:00
575,Customer_575,Belgium,low,46.52,2025-04-23 09:22:00
576,Customer_576,Netherlands,medium,238.49,2025-01-13 15:46:00
577,Customer_577,Austria,high,730.73,2025-08-13 13:34:00
578,Customer_578,Austria,low,67.95,2025-10-21 20:43:00
579,Customer_579,Spain,low,27.37,2025-01-10 08:20:00
580,Customer_580,Netherlands,high,244.52,2025-03-13 10:46:00
581,Customer_581,France,low,109.81,2025-02-11 17:39:00
582,Customer_582,Poland,low,63.13,2025-11-06 17:56:00
583,Customer_583,Austria,low,30.13,2025-04-07 14:44:00
584,Customer_584,Romania,low,93.0,2025-05-22 12:19:00
585,Customer_585,Spain,low,59.29,2025-09-27 15:09:00
586,Customer_586,Italy,low,62.76,2025-05-27 18:40:00
587,Customer_587,United Kingdom,low,29.7,2025-04-06 18:18:00
588,Customer_588,France,low,31.55,2025-07-16 15:57:00
589,Customer_589,Netherlands,low,74.41,2025-03-12 14:23:00
590,Customer_590,Germany,low,46.33,2025-08-09 11:53:00
591,Customer_591,Netherlands,low,35.11,2025-12-22 09:05:00
592,Customer_592,Belgium,medium,171.08,2025-10-08 16:03:00
593,Customer_593,Austria,medium,172.1,2025-09-22 15:36:00
594,Customer_594,Spain,low,27.9,2025-12-02 16:36:00
595,Customer_595,Romania,medium,229.06,2025-10-05 09:48:00
596,Customer_596,Poland,low,118.44,2025-04-26 11:08:00
597,Customer_597,Italy,low,118.83,2025-07-07 18:09:00
598,Customer_598,United Kingdom,low,111.08,2025-02-03 14:35:00
599,Customer_599,Austria,low,105.66,2025-09-15 08:50:00
600,Customer_600,United Kingdom,low,98.17,2025-02-14 10:09:00
601,Customer_601,United Kingdom,low,95.84,2025-02-04 17:49:00
602,Customer_602,France,medium,270.84,2025-06-14 12:24:00
603,Customer_603,Poland,low,67.3,2025-03-09 14:09:00
604,Customer_604,United Kingdom,low,89.37,2025-01-13 13:44:00
605,Customer_605,Spain,low,67.52,2025-05-12 08:21:00
606,Customer_606,Netherlands,low,104.28,2025-12-22 09:55:00
607,Customer_607,Spain,low,117.42,2025-08-25 13:17:00
608,Customer_608,Austria,low,28.93,2025-08-07 14:47:00
609,Customer_609,Poland,medium,270.78,2025-01-17 20:10:00
610,Customer_610,France,low,70.68,2025-03-25 16:56:00
611,Customer_611,United Kingdom,low,39.28,2025-04-27 08:15:00
612,Customer_612,Italy,low,111.8,2025-12-07 12:23:00
613,Customer_613,Poland,low,83.54,2025-02-22 08:15:00
614,Customer_614,Belgium,low,64.61,2025-08-19 16:22:00
615,Customer_615,Belgium,low,109.45,2025-12-27 19:05:00
616,Customer_616,Netherlands,low,24.97,2025-10-25 11:54:00
617,Customer_617,Spain,low,87.77,2025-05-21 14:32:00
618,Customer_618,Italy,medium,292.77,2025-11-01 15:58:00
619,Customer_619,Germany,low,80.11,2025-01-08 12:38:00
620,Customer_620,Netherlands,low,90.94,2025-05-14 14:54:00
621,Customer_621,Belgium,low,41.82,2025-05-22 16:52:00
622,Customer_622,United Kingdom,low,30.23,2025-09-22 13:35:00
623,Customer_623,United Kingdom,low,49.85,2025-02-16 09:21:00
624,Customer_624,Netherlands,low,106.15,2025-05-21 19:57:00
625,Customer_625,Netherlands,low,71.73,2025-04-02 20:54:00
626,Customer_626,United Kingdom,low,51.96,2025-03-24 08:41:00
627,Customer_627,Poland,high,355.66,2025-07-13 14:47:00
628,Customer_628,Italy,low,119.48,2025-04-11 19:45:00
629,Customer_629,Spain,low,83.83,2025-08-22 13:32:00
630,Customer_630,Netherlands,medium,264.94,2025-09-06 12:06:00
631,Customer_631,Poland,low,45.87,2025-09-25 10:43:00
632,Customer_632,Belgium,low,42.23,2025-04-24 12:26:00
633,Customer_633,Belgium,low,78.56,2025-08-28 09:30:00
634,Customer_634,Italy,medium,208.39,2025-10-03 15:56:00
635,Customer_635,Spain,low,106.75,2025-07-17 12:26:00
636,Customer_636,Italy,medium,113.17,2025-04-11 14:36:00
637,Customer_637,Poland,low,106.24,2025-03-25 09:31:00
638,Customer_638,Belgium,low,37.68,2025-11-02 08:28:00
639,Customer_639,Netherlands,low,97.35,2025-10-25 10:31:00
640,Customer_640,France,low,63.37,2025-07-13 14:30:00
641,Customer_641,Austria,low,73.38,2025-12-12 08:57:00
642,Customer_642,Belgium,medium,196.83,2025-01-22 08:40:00
643,Customer_643,Spain,low,107.7,2025-05-05 09:24:00
644,Customer_644,Romania,low,36.7,2025-01-10 12:29:00
645,Customer_645,Romania,low,53.78,2025-11-05 13:57:00
646,Customer_646,Poland,low,38.84,2025-07-01 11:14:00
647,Customer_647,Germany,low,22.19,2025-09-06 09:23:00
648,Customer_648,Italy,low,84.03,2025-09-20 08:38:00
649,Customer_649,Italy,low,85.36,2025-01-02 19:07:00
650,Customer_650,Austria,low,32.36,2025-05-16 19:09:00
651,Customer_651,Spain,low,83.03,2025-05-14 18:06:00
652,Customer_652,Romania,low,80.56,2025-03-14 09:32:00
653,Customer_653,United Kingdom,low,31.4,2025-02-16 11:38:00
654,Customer_654,Spain,medium,262.93,2025-04-12 19:26:00
655,Customer_655,Netherlands,low,74.81,2025-04-23 15:21:00
656,Customer_656,Spain,low,87.16,2025-02-27 17:42:00
657,Customer_657,Poland,low,29.01,2025-09-03 19:46:00
658,Customer_658,France,medium,221.75,2025-08-10 12:29:00
659,Customer_659,Italy,low,37.47,2025-01-28 12:23:00
660,Customer_660,Belgium,low,31.59,2025-01-01 10:42:00
661,Customer_661,Germany,low,109.45,2025-10-09 19:05:00
662,Customer_662,Belgium,medium,120.23,2025-07-13 15:17:00
663,Customer_663,Austria,low,67.82,2025-07-21 20:10:00
664,Customer_664,France,low,92.64,2025-03-04 14:58:00
665,Customer_665,United Kingdom,low,76.89,2025-08-06 17:24:00
666,Customer_666,Belgium,low,106.26,2025-12-05 15:58:00
667,Customer_667,Poland,low,61.13,2025-01-03 12:41:00
668,Customer_668,Belgium,low,106.83,2025-09-25 19:36:00
669,Customer_669,United Kingdom,low,115.58,2025-06-17 16:44:00
670,Customer_670,United Kingdom,low,86.17,2025-04-16 13:42:00
671,Customer_671,Austria,low,102.64,2025-10-02 08:41:00
672,Customer_672,Germany,low,66.93,2025-08-28 10:04:00
673,Customer_673,Poland,low,53.09,2025-05-02 16:14:00
674,Customer_674,Romania,low,60.33,2025-04-03 15:28:00
675,Customer_675,United Kingdom,low,105.66,2025-08-11 09:31:00
676,Customer_676,Italy,low,61.23,2025-09-18 08:52:00
677,Customer_677,France,medium,291.9,2025-11-10 16:35:00
678,Customer_678,Spain,low,65.62,2025-06-12 08:52:00
679,Customer_679,Spain,medium,153.03,2025-10-20 15:45:00
680,Customer_680,Belgium,low,31.4,2025-11-08 08:21:00
681,Customer_681,Belgium,medium,292.18,2025-05-18 16:23:00
682,Customer_682,France,low,36.42,2025-03-27 19:47:00
683,Customer_683,Austria,low,81.09,2025-04-04 14:13:00
684,Customer_684,Poland,medium,121.93,2025-06-04 20:26:00
685,Customer_685,Italy,medium,264.24,2025-10-04 20:57:00
686,Customer_686,Poland,low,78.93,2025-09-05 15:00:00
687,Customer_687,Romania,low,75.32,2025-07-27 17:30:00
688,Customer_688,Romania,medium,280.24,2025-12-19 10:46:00
689,Customer_689,Germany,low,85.75,2025-10-11 16:56:00
690,Customer_690,Austria,low,80.9,2025-12-25 11:17:00
691,Customer_691,Austria,high,782.29,2025-08-26 10:08:00
692,Customer_692,Austria,low,108.64,2025-09-10 19:35:00
693,Customer_693,Belgium,low,113.55,2025-11-07 11:13:00
694,Customer_694,United Kingdom,low,88.66,2025-11-05 19:41:00
695,Customer_695,Germany,low,89.43,2025-06-23 09:48:00
696,Customer_696,Belgium,low,78.28,2025-11-23 14:43:00
697,Customer_697,Romania,low,104.73,2025-01-17 09:01:00
698,Customer_698,Austria,low,87.03,2025-04-09 20:50:00
699,Customer_699,Germany,high,610.03,2025-03-27 08:44:00
700,Customer_700,Netherlands,low,74.12,2025-06-27 15:06:00
701,Customer_701,United Kingdom,medium,242.69,2025-04-24 18:35:00
702,Customer_702,Austria,low,98.43,2025-12-10 19:42:00
703,Customer_703,Italy,medium,165.26,2025-11-11 16:03:00
704,Customer_704,Italy,low,40.31,2025-08-27 11:58:00
705,Customer_705,Belgium,medium,200.26,2025-10-07 20:46:00
706,Customer_706,Spain,low,37.74,2025-11-03 10:11:00
707,Customer_707,Romania,low,24.06,2025-05-18 12:08:00
708,Customer_708,Germany,low,45.5,2025-06-15 19:59:00
709,Customer_709,Germany,low,112.86,2025-10-02 20:59:00
710,Customer_710,United Kingdom,medium,146.25,2025-10-18 13:04:00
711,Customer_711,Belgium,low,115.7,2025-09-03 20:32:00
712,Customer_712,Germany,low,73.7,2025-02-12 11:56:00
713,Customer_713,Spain,low,53.11,2025-05-07 20:39:00
714,Customer_714,Romania,low,76.13,2025-11-01 09:42:00
715,Customer_715,Belgium,low,110.45,2025-10-20 11:02:00
716,Customer_716,Belgium,low,99.62,2025-02-13 12:34:00
717,Customer_717,Netherlands,low,71.69,2025-06-17 20:32:00
718,Customer_718,Poland,low,49.64,2025-11-07 13:32:00
719,Customer_719,France,medium,116.83,2025-09-18 08:40:00
720,Customer_720,France,low,82.95,2025-04-28 18:27:00
721,Customer_721,France,low,102.87,2025-12-25 14:41:00
722,Customer_722,France,low,35.38,2025-08-23 13:02:00
723,Customer_723,France,low,37.8,2025-05-18 09:36:00
724,Customer_724,Spain,medium,169.68,2025-08-21 14:27:00
725,Customer_725,Belgium,low,87.33,2025-09-01 18:46:00
726,Customer_726,United Kingdom,low,94.6,2025-01-23 09:22:00
727,Customer_727,Romania,low,98.69,2025-05-20 09:18:00
728,Customer_728,Poland,low,102.21,2025-01-16 10:34:00
729,Customer_729,Spain,low,59.1,2025-09-10 18:09:00
730,Customer_730,Netherlands,low,111.42,2025-12-21 13:00:00
731,Customer_731,Romania,medium,111.1,2025-01-01 17:38:00
732,Customer_732,Austria,low,114.7,2025-05-07 19:47:00
733,Customer_733,Belgium,low,110.56,2025-09-05 10:11:00
734,Customer_734,Spain,low,45.27,2025-02-06 18:51:00
735,Customer_735,United Kingdom,medium,267.31,2025-09-15 18:35:00
736,Customer_736,France,low,26.74,2025-02-07 19:37:00
737,Customer_737,Poland,high,414.28,2025-11-21 11:06:00
738,Customer_738,Netherlands,low,110.01,2025-06-16 15:21:00
739,Customer_739,United Kingdom,low,89.35,2025-03-19 17:23:00
740,Customer_740,Belgium,high,301.18,2025-06-08 20:14:00
741,Customer_741,Austria,low,55.95,2025-11-24 13:56:00
742,Customer_742,Poland,low,55.87,2025-05-16 16:06:00
743,Customer_743,Germany,low,28.2,2025-05-28 10:57:00
744,Customer_744,Romania,low,93.35,2025-11-03 19:04:00
745,Customer_745,Italy,medium,218.96,2025-10-19 14:49:00
746,Customer_746,United Kingdom,low,23.67,2025-05-18 16:30:00
747,Customer_747,Germany,low,42.33,2025-10-24 12:08:00
748,Customer_748,Poland,low,29.06,2025-06-17 08:42:00
749,Customer_749,Spain,medium,257.44,2025-10-22 10:48:00
750,Customer_750,Romania,low,35.92,2025-10-19 18:55:00
751,Customer_751,Germany,low,68.35,2025-06-02 11:48:00
752,Customer_752,Poland,low,46.44,2025-04-02 18:13:00
753,Customer_753,Romania,medium,159.48,2025-08-15 08:02:00
754,Customer_754,Belgium,low,116.84,2025-11-27 12:53:00
755,Customer_755,Netherlands,low,77.02,2025-07-21 14:23:00
756,Customer_756,United Kingdom,low,103.55,2025-09-09 14:58:00
757,Customer_757,Spain,low,55.29,2025-06-16 20:30:00
758,Customer_758,United Kingdom,low,108.2,2025-08-06 11:04:00
759,Customer_759,Romania,low,41.15,2025-03-06 13:38:00
760,Customer_760,France,low,61.46,2025-06-24 09:30:00
761,Customer_761,Poland,low,79.08,2025-11-27 14:01:00
762,Customer_762,Spain,low,77.35,2025-03-05 18:32:00
763,Customer_763,Italy,medium,112.31,2025-03-09 10:33:00
764,Customer_764,Austria,low,76.36,2025-01-24 19:42:00
765,Customer_765,Netherlands,medium,127.65,2025-10-16 15:10:00
766,Customer_766,Spain,medium,212.18,2025-10-27 20:11:00
767,Customer_767,United Kingdom,low,46.45,2025-12-22 13:59:00
768,Customer_768,Poland,low,26.88,2025-07-13 10:06:00
769,Customer_769,Italy,low,105.96,2025-09-22 14:52:00
770,Customer_770,Germany,low,37.74,2025-10-20 08:56:00
771,Customer_771,Romania,low,31.75,2025-08-22 10:57:00
772,Customer_772,United Kingdom,low,20.12,2025-11-21 14:33:00
773,Customer_773,Austria,low,24.34,2025-09-14 11:51:00
774,Customer_774,Poland,medium,163.87,2025-10-26 19:58:00
775,Customer_775,United Kingdom,low,33.39,2025-08-25 11:58:00
776,Customer_776,France,low,107.68,2025-07-09 11:00:00
777,Customer_777,Italy,low,31.78,2025-01-13 18:13:00
778,Customer_778,Belgium,low,30.66,2025-07-21 17:16:00
779,Customer_779,Netherlands,medium,173.18,2025-06-20 12:43:00
780,Customer_780,Austria,medium,170.91,2025-09-16 10:23:00
781,Customer_781,Romania,low,45.38,2025-05-19 13:49:00
782,Customer_782,Austria,low,105.5,2025-11-04 19:14:00
783,Customer_783,Poland,medium,288.83,2025-02-07 16:25:00
784,Customer_784,Belgium,medium,215.09,2025-11-23 08:10:00
785,Customer_785,Austria,high,203.17,2025-02-27 10:30:00
786,Customer_786,United Kingdom,low,26.41,2025-04-12 09:38:00
787,Customer_787,Italy,low,113.07,2025-07-20 18:33:00
788,Customer_788,Netherlands,low,79.75,2025-03-21 15:28:00
789,Customer_789,Italy,low,85.69,2025-09-10 11:02:00
790,Customer_790,United Kingdom,low,89.84,2025-10-06 18:02:00
791,Customer_791,Belgium,low,20.03,2025-03-03 12:49:00
792,Customer_792,Austria,low,59.51,2025-10-07 16:00:00
793,Customer_793,France,medium,200.91,2025-12-27 16:58:00
794,Customer_794,United Kingdom,low,116.33,2025-05-08 17:12:00
795,Customer_795,Poland,medium,206.48,2025-05-06 14:32:00
796,Customer_796,France,low,70.32,2025-06-04 20:32:00
797,Customer_797,Netherlands,medium,258.89,2025-10-09 19:28:00
798,Customer_798,Austria,low,97.0,2025-06-25 15:43:00
799,Customer_799,Poland,medium,269.65,2025-08-04 12:04:00
