alert_id,transaction_id,customer_id,reason,risk_score,created_at
432,6625,3517,risk_score_threshold,40,2026-06-17 12:16:48
433,6630,3626,foreign_country,45,2026-03-07 20:06:42
434,6638,708,risk_score_threshold,40,2026-06-09 15:16:51
435,6660,574,high_amount;night_transaction;foreign_country,70,2026-05-20 04:46:13
436,6685,2328,foreign_country,45,2026-01-18 15:59:59
437,6693,4941,foreign_country,45,2026-06-12 08:03:20
438,6712,400,risk_score_threshold,50,2026-02-21 08:16:29
439,6719,664,high_amount;night_transaction;foreign_country,75,2026-02-26 01:15:02
440,6725,2086,foreign_country,45,2026-01-15 17:45:03
441,6758,4767,risk_score_threshold,40,2026-01-29 09:01:47
442,6759,745,night_transaction;foreign_country,45,2026-05-26 05:57:38
443,6782,2689,foreign_country,45,2026-03-17 09:30:58
444,6784,918,risk_score_threshold,40,2026-03-03 18:19:07
445,6805,3403,foreign_country,55,2026-01-12 22:15:00
446,6849,1880,foreign_country,45,2026-01-09 14:32:08
447,6863,2107,risk_score_threshold,40,2026-01-07 09:18:01
448,6864,2305,risk_score_threshold,40,2026-02-03 12:21:53
449,6917,2614,foreign_country,45,2026-03-28 15:07:05
450,6920,1959,high_amount;night_transaction;foreign_country,85,2026-05-18 03:56:40
451,6982,2199,foreign_country,45,2026-06-02 22:35:35
452,6993,4176,high_amount;foreign_country,75,2026-03-22 22:32:43
453,7008,1128,risk_score_threshold,40,2026-01-14 20:14:14
454,7011,2303,high_amount;night_transaction;foreign_country,60,2026-03-07 03:43:29
455,7058,1385,foreign_country,45,2026-04-08 20:35:06
456,7114,2065,risk_score_threshold,50,2026-04-26 19:09:41
457,7117,3242,foreign_country,60,2026-01-01 08:31:26
458,7138,2913,foreign_country,70,2026-04-18 13:15:05
459,7149,170,high_amount;night_transaction;foreign_country,100,2026-05-16 02:04:34
460,7182,251,risk_score_threshold,40,2026-06-24 23:26:40
461,7264,4965,risk_score_threshold,65,2026-02-08 14:58:10
462,7265,4965,risk_score_threshold,65,2026-04-06 18:46:12
463,7283,3150,high_amount;night_transaction;foreign_country,100,2026-04-03 04:28:12
464,7292,887,foreign_country,45,2026-03-21 12:24:47
465,7294,3104,risk_score_threshold,50,2026-03-20 14:27:42
466,7311,2107,risk_score_threshold,50,2026-04-16 11:52:16
467,7345,2381,foreign_country,60,2026-05-11 13:10:32
468,7363,4683,foreign_country,45,2026-01-12 11:51:35
469,7371,88,foreign_country,45,2026-04-29 20:40:24
470,7381,524,foreign_country,45,2026-05-15 17:39:00
471,7392,2684,risk_score_threshold,40,2026-03-27 07:46:33
472,7427,849,risk_score_threshold,65,2026-01-24 17:22:04
473,7449,1496,high_amount;foreign_country,75,2026-02-13 23:35:24
474,7484,3151,foreign_country,55,2026-04-20 09:59:40
475,7495,3330,high_amount;night_transaction;foreign_country,85,2026-01-17 03:17:01
476,7498,4663,risk_score_threshold,40,2026-06-05 09:59:22
477,7499,430,risk_score_threshold,50,2026-02-14 20:08:23
478,7512,1288,high_amount;night_transaction;foreign_country,100,2026-03-14 04:12:17
479,7528,4996,foreign_country,45,2026-06-25 17:34:53
480,7540,3275,risk_score_threshold,50,2026-03-13 21:36:53
481,7547,3547,risk_score_threshold,40,2026-02-22 10:23:47
482,7585,3642,foreign_country,70,2026-06-26 23:30:19
483,7589,235,high_amount;night_transaction;foreign_country,75,2026-02-17 03:40:44
484,7598,2107,risk_score_threshold,50,2026-06-29 15:42:59
485,7611,479,foreign_country,45,2026-01-24 23:39:37
486,7613,2031,risk_score_threshold,50,2026-05-14 11:32:28
487,7622,215,risk_score_threshold,40,2026-01-07 18:17:24
488,7628,1629,risk_score_threshold,50,2026-01-16 09:23:18
489,7658,3824,high_amount;night_transaction;foreign_country,60,2026-05-13 00:34:48
490,7677,123,high_amount;night_transaction;foreign_country,75,2026-01-17 04:42:37
491,7689,1253,risk_score_threshold,40,2026-05-02 18:48:09
492,7709,4228,risk_score_threshold,65,2026-04-03 13:42:21
493,7732,1660,risk_score_threshold,65,2026-03-01 23:51:44
494,7733,4293,high_amount;night_transaction;foreign_country,85,2026-03-24 05:14:48
495,7754,3480,high_amount;night_transaction;foreign_country,75,2026-02-15 05:22:27
496,7755,538,foreign_country,45,2026-06-02 07:38:09
497,7756,3905,risk_score_threshold,40,2026-06-17 18:48:58
498,7761,3731,risk_score_threshold,40,2026-04-26 13:15:11
499,7765,4299,risk_score_threshold,40,2026-04-26 19:57:25
500,7775,958,risk_score_threshold,40,2026-03-02 08:15:36
501,7786,4152,risk_score_threshold,40,2026-01-30 21:16:38
502,7824,2412,risk_score_threshold,75,2026-05-01 13:24:48
503,7845,4276,risk_score_threshold,65,2026-05-23 14:58:35
504,7867,3668,foreign_country,60,2026-01-22 13:20:08
505,7878,4914,high_amount;foreign_country,65,2026-04-04 22:28:35
506,7902,3809,foreign_country,60,2026-03-24 22:39:58
507,7912,3937,high_amount;night_transaction;foreign_country,75,2026-04-04 00:49:57
508,7915,4228,risk_score_threshold,65,2026-05-22 23:43:43
509,7919,2541,risk_score_threshold,40,2026-01-10 09:21:51
510,7921,2474,high_amount;night_transaction;foreign_country,70,2026-03-30 04:31:04
511,7954,2585,risk_score_threshold,50,2026-04-19 22:32:59
512,7956,1825,risk_score_threshold,40,2026-02-17 10:25:47
513,7974,4255,night_transaction;foreign_country,80,2026-06-24 03:02:25
514,8000,3458,foreign_country,45,2026-06-05 10:32:39
515,8016,1657,foreign_country,45,2026-03-17 10:45:19
516,8027,743,risk_score_threshold,50,2026-01-16 15:22:08
517,8057,4482,high_amount;foreign_country,65,2026-01-19 22:22:33
518,8058,4385,risk_score_threshold,40,2026-04-10 20:57:27
519,8075,1707,foreign_country,45,2026-06-25 20:10:40
520,8080,4190,high_amount;night_transaction;foreign_country,100,2026-05-22 04:31:24
521,8085,809,foreign_country,55,2026-01-30 06:02:00
522,8120,2351,foreign_country,45,2026-01-07 13:45:53
523,8128,4767,risk_score_threshold,50,2026-02-27 20:30:24
524,8172,3905,risk_score_threshold,65,2026-03-25 20:36:40
525,8181,1644,foreign_country,45,2026-05-20 18:21:03
526,8187,3875,foreign_country,45,2026-05-31 21:20:16
527,8201,2797,foreign_country,45,2026-03-08 20:40:53
528,8209,1876,foreign_country,85,2026-05-30 09:01:49
529,8217,121,foreign_country,40,2026-01-30 13:05:45
530,8218,2956,high_amount;night_transaction;foreign_country,100,2026-01-20 04:06:23
531,8240,1748,high_amount;night_transaction;foreign_country,75,2026-02-22 05:12:12
532,8283,4297,foreign_country,45,2026-02-27 09:34:55
533,8312,4683,high_amount;night_transaction;foreign_country,60,2026-02-19 01:38:29
534,8324,3405,risk_score_threshold,50,2026-06-17 16:43:14
535,8336,1652,foreign_country,45,2026-02-27 16:15:35
536,8358,385,foreign_country,60,2026-02-15 17:34:30
537,8390,931,risk_score_threshold,40,2026-04-01 11:31:11
538,8416,2773,risk_score_threshold,40,2026-02-19 06:13:44
539,8441,4219,foreign_country,45,2026-04-15 08:57:20
540,8454,2585,risk_score_threshold,40,2026-04-09 19:19:47
541,8473,1303,risk_score_threshold,40,2026-02-15 15:07:28
542,8475,2798,high_amount;night_transaction;foreign_country,60,2026-05-19 01:04:26
543,8497,257,risk_score_threshold,65,2026-04-10 15:27:30
544,8528,149,foreign_country,45,2026-01-18 23:02:06
545,8529,1423,risk_score_threshold,40,2026-02-02 22:45:19
546,8533,879,foreign_country,60,2026-03-20 19:58:16
547,8538,2459,risk_score_threshold,40,2026-02-15 08:00:51
548,8543,1448,high_amount;night_transaction;foreign_country,70,2026-02-15 04:21:59
549,8546,215,risk_score_threshold,40,2026-05-05 18:05:22
550,8550,1178,risk_score_threshold,65,2026-04-21 12:02:59
551,8596,4152,risk_score_threshold,40,2026-03-17 23:10:21
552,8603,2412,risk_score_threshold,50,2026-05-12 07:15:22
553,8604,3727,high_amount;night_transaction;foreign_country,75,2026-04-27 02:35:38
554,8638,1999,foreign_country,45,2026-01-16 19:36:15
555,8658,2214,high_amount;night_transaction;foreign_country,85,2026-05-10 04:08:09
556,8708,1544,high_amount;night_transaction;foreign_country,100,2026-02-25 01:38:34
557,8721,1306,risk_score_threshold,40,2026-01-26 15:14:31
558,8733,2160,foreign_country,45,2026-02-27 20:48:53
559,8756,3047,risk_score_threshold,50,2026-03-12 10:27:51
560,8775,2372,risk_score_threshold,65,2026-01-11 13:36:02
561,8787,1301,risk_score_threshold,65,2026-03-12 14:50:03
562,8825,4166,risk_score_threshold,50,2026-05-25 08:51:23
563,8837,2325,risk_score_threshold,40,2026-05-06 17:23:03
564,8839,254,risk_score_threshold,40,2026-01-07 10:48:46
565,8843,4245,foreign_country,45,2026-01-11 20:57:18
566,8909,1397,high_amount;foreign_country,75,2026-04-02 23:34:28
567,8929,2853,high_amount;foreign_country,65,2026-03-12 22:17:13
568,8944,1299,high_amount;foreign_country,100,2026-03-05 22:50:41
569,8949,2425,high_amount;night_transaction;foreign_country,100,2026-06-15 03:26:16
570,8954,3145,foreign_country,55,2026-06-08 23:57:48
571,8967,4486,risk_score_threshold,50,2026-05-03 09:07:09
572,8971,3268,foreign_country,45,2026-02-03 19:01:41
573,9010,3164,risk_score_threshold,40,2026-03-24 08:23:50
574,9014,497,risk_score_threshold,65,2026-06-24 16:33:23
575,9021,2750,foreign_country,45,2026-05-06 17:27:28
576,9043,708,risk_score_threshold,40,2026-01-23 20:35:07
577,9060,1437,risk_score_threshold,65,2026-01-17 17:33:38
578,9085,708,risk_score_threshold,40,2026-03-27 21:29:38
579,9088,932,risk_score_threshold,65,2026-04-10 14:47:41
580,9106,1875,risk_score_threshold,65,2026-04-28 18:26:58
581,9107,2727,high_amount;night_transaction;foreign_country,75,2026-03-09 04:38:17
582,9136,3141,high_amount;night_transaction;foreign_country,100,2026-01-08 02:27:13
583,9150,2830,foreign_country,40,2026-03-20 13:11:59
584,9158,5000,foreign_country,45,2026-01-10 14:31:17
585,9168,2412,foreign_country,70,2026-04-02 17:30:02
586,9178,1257,high_amount;foreign_country,75,2026-02-22 22:19:20
587,9190,4890,high_amount;night_transaction;foreign_country,100,2026-05-20 01:29:12
588,9211,4274,high_amount;night_transaction;foreign_country,70,2026-03-04 00:53:41
589,9225,41,night_transaction;foreign_country,55,2026-01-03 02:59:31
590,9231,1135,risk_score_threshold,40,2026-01-17 13:08:27
591,9255,2425,risk_score_threshold,40,2026-04-29 11:16:49
592,9334,4186,foreign_country,45,2026-05-04 17:04:25
593,9335,2885,foreign_country,45,2026-01-16 07:13:36
594,9349,4474,high_amount;night_transaction;foreign_country,85,2026-01-30 01:03:53
595,9353,522,foreign_country,45,2026-06-02 08:57:36
596,9371,4874,high_amount;night_transaction;foreign_country,75,2026-05-17 03:04:31
597,9392,4083,foreign_country,45,2026-06-05 16:41:12
598,9412,3058,foreign_country,45,2026-01-08 06:46:04
599,9414,3536,risk_score_threshold,50,2026-01-12 12:47:09
600,9426,3169,foreign_country,45,2026-01-31 13:50:13
601,9429,1253,risk_score_threshold,65,2026-05-02 10:42:48
602,9459,4616,high_amount;night_transaction;foreign_country,75,2026-06-11 01:56:52
603,9462,919,high_amount;foreign_country,65,2026-02-10 23:06:28
604,9483,4326,high_amount;night_transaction;foreign_country,85,2026-06-10 02:48:22
605,9522,723,high_amount;night_transaction;foreign_country,75,2026-02-17 05:44:20
606,9542,2929,foreign_country,45,2026-02-26 12:16:16
607,9564,1876,risk_score_threshold,40,2026-03-07 20:00:39
608,9587,2643,risk_score_threshold,40,2026-06-17 21:03:01
609,9594,1415,foreign_country,45,2026-02-27 17:27:13
610,9599,4607,high_amount;night_transaction;foreign_country,70,2026-03-26 05:45:12
611,9605,2107,risk_score_threshold,40,2026-02-01 12:01:06
612,9609,86,risk_score_threshold,40,2026-04-26 07:43:12
613,9643,3451,foreign_country,45,2026-04-07 17:00:13
614,9688,2437,risk_score_threshold,40,2026-04-24 12:29:13
615,9696,2945,foreign_country,45,2026-05-07 23:30:15
616,9714,3835,foreign_country,45,2026-01-03 08:58:31
617,9718,1110,risk_score_threshold,65,2026-05-06 13:19:54
618,9750,1734,foreign_country,45,2026-02-18 09:30:21
619,9799,4276,risk_score_threshold,40,2026-01-10 16:02:31
620,9807,932,risk_score_threshold,50,2026-05-23 09:15:51
621,9847,1715,risk_score_threshold,65,2026-04-05 17:43:44
622,9885,321,risk_score_threshold,40,2026-01-03 14:01:34
623,9900,3086,high_amount;night_transaction;foreign_country,75,2026-03-03 00:19:13
624,9935,3164,risk_score_threshold,40,2026-06-12 20:11:47
625,9941,3431,risk_score_threshold,40,2026-04-05 13:22:09
626,9993,815,high_amount;night_transaction;foreign_country,75,2026-02-25 04:59:57
627,9995,4413,foreign_country,45,2026-06-24 11:10:58
628,10002,3791,risk_score_threshold,50,2026-06-12 23:16:26
629,10038,2816,high_amount;night_transaction;foreign_country,70,2026-02-12 05:08:05
630,10051,4926,risk_score_threshold,40,2026-06-19 12:53:48
631,10063,4339,high_amount;night_transaction;foreign_country,75,2026-06-29 00:59:30
632,10140,3009,high_amount;night_transaction;foreign_country,85,2026-05-14 03:54:51
633,10171,3575,high_amount;night_transaction;foreign_country,75,2026-02-17 04:28:57
634,10180,497,foreign_country,45,2026-04-27 15:53:56
635,10182,4029,high_amount;night_transaction;foreign_country,75,2026-05-14 05:23:07
636,10198,1104,risk_score_threshold,50,2026-01-21 08:06:36
637,10251,4349,foreign_country,45,2026-06-24 14:44:05
638,10258,1548,high_amount;night_transaction;foreign_country,75,2026-02-05 01:08:31
639,10278,2924,foreign_country,45,2026-05-22 15:17:08
640,10340,3133,high_amount;night_transaction;foreign_country,85,2026-02-01 00:55:39
641,10341,303,foreign_country,45,2026-02-25 06:29:40
642,10379,4478,risk_score_threshold,40,2026-02-01 15:29:51
643,10393,1155,high_amount;night_transaction;foreign_country,60,2026-04-17 04:57:11
644,10402,2643,risk_score_threshold,40,2026-05-23 08:17:43
645,10439,3994,high_amount;night_transaction;foreign_country,100,2026-06-22 02:25:41
646,10450,4047,high_amount;foreign_country,65,2026-01-19 22:56:07
647,10457,1007,high_amount;night_transaction;foreign_country,70,2026-01-10 00:04:28
648,10471,4111,risk_score_threshold,40,2026-03-15 09:23:21
649,10484,496,foreign_country,85,2026-01-18 19:43:43
650,10517,2175,risk_score_threshold,50,2026-04-08 19:07:30
651,10572,27,risk_score_threshold,65,2026-06-01 13:54:50
652,10581,2727,risk_score_threshold,65,2026-01-30 10:56:58
653,10599,4982,foreign_country,45,2026-04-28 06:27:07
654,10602,3318,risk_score_threshold,40,2026-05-14 19:01:06
655,10657,4228,risk_score_threshold,40,2026-04-16 19:06:24
656,10658,4766,high_amount;night_transaction;foreign_country,75,2026-05-28 05:10:12
657,10664,1902,high_amount;foreign_country,65,2026-01-17 23:47:30
658,10670,4818,foreign_country,55,2026-01-10 07:08:52
659,10673,3096,foreign_country,85,2026-04-16 10:42:54
660,10692,3547,risk_score_threshold,65,2026-05-20 10:21:15
661,10704,2961,foreign_country,45,2026-02-14 13:58:25
662,10731,3865,foreign_country,45,2026-02-17 18:05:05
663,10732,665,foreign_country,60,2026-05-08 19:52:38
664,10738,1299,foreign_country,70,2026-01-12 18:19:53
665,10749,3912,foreign_country,45,2026-02-17 06:19:58
666,10783,4120,high_amount;night_transaction;foreign_country,60,2026-02-25 02:12:17
667,10786,2163,high_amount;night_transaction;foreign_country,100,2026-01-03 03:41:50
668,10804,258,foreign_country,45,2026-01-15 21:50:53
669,10812,457,risk_score_threshold,65,2026-05-17 11:46:38
670,10821,2894,risk_score_threshold,40,2026-04-12 08:46:56
671,10860,1876,foreign_country,70,2026-05-10 12:15:59
672,10879,1303,risk_score_threshold,40,2026-01-30 23:42:36
673,10887,4663,risk_score_threshold,50,2026-03-09 08:20:46
674,10911,3392,risk_score_threshold,40,2026-04-01 21:29:09
675,10953,76,foreign_country,45,2026-06-10 17:59:47
676,10973,3810,high_amount;foreign_country,65,2026-06-20 22:22:01
677,10989,4395,high_amount;night_transaction;foreign_country,70,2026-03-13 00:44:57
678,10998,3559,risk_score_threshold,65,2026-02-07 09:02:15
679,11004,2411,risk_score_threshold,65,2026-03-18 16:44:43
680,11042,2047,high_amount;night_transaction;foreign_country,75,2026-02-28 00:29:25
681,11051,1402,high_amount;night_transaction;foreign_country,85,2026-05-03 03:03:05
682,11084,4961,foreign_country,45,2026-04-16 16:28:00
683,11091,2204,risk_score_threshold,40,2026-03-23 22:31:03
684,11097,3738,high_amount;night_transaction;foreign_country,85,2026-02-21 01:37:07
685,11103,4685,high_amount;foreign_country,75,2026-06-07 22:33:39
686,11123,277,high_amount;foreign_country,65,2026-02-01 23:12:34
687,11129,4152,high_amount;night_transaction;foreign_country,100,2026-06-11 05:35:41
688,11138,1826,foreign_country,45,2026-02-20 20:35:48
689,11150,1466,foreign_country,55,2026-01-30 16:07:01
690,11153,459,risk_score_threshold,40,2026-05-02 09:50:49
691,11154,1884,risk_score_threshold,40,2026-05-09 18:50:03
692,11166,1598,high_amount;night_transaction;foreign_country,75,2026-02-05 02:23:56
693,11168,3450,foreign_country,45,2026-05-20 23:28:38
694,11170,1875,risk_score_threshold,50,2026-04-25 20:10:00
695,11195,4385,risk_score_threshold,65,2026-01-16 22:17:32
696,11196,1739,high_amount;foreign_country,65,2026-03-25 22:57:56
697,11231,790,high_amount;foreign_country,65,2026-01-05 22:58:30
698,11233,3502,foreign_country,45,2026-04-04 22:46:21
699,11237,4396,risk_score_threshold,40,2026-02-20 12:38:17
700,11242,704,foreign_country,45,2026-01-05 06:20:42
701,11249,1766,risk_score_threshold,50,2026-04-09 10:59:01
702,11304,438,high_amount;night_transaction;foreign_country,85,2026-05-01 03:44:20
703,11305,2855,risk_score_threshold,40,2026-03-23 11:14:54
704,11309,1296,foreign_country,40,2026-02-27 17:39:54
705,11311,3494,risk_score_threshold,40,2026-01-31 16:19:44
706,11320,2653,high_amount;night_transaction;foreign_country,60,2026-01-02 02:57:44
707,11367,141,high_amount;night_transaction;foreign_country,100,2026-05-20 00:42:08
708,11377,3403,foreign_country,55,2026-02-08 14:42:58
709,11382,1617,high_amount;foreign_country,65,2026-05-14 23:48:45
710,11389,1715,risk_score_threshold,40,2026-06-17 08:55:13
711,11400,1506,high_amount;night_transaction;foreign_country,85,2026-02-08 03:55:27
712,11416,3739,risk_score_threshold,40,2026-05-03 23:06:02
713,11433,2305,risk_score_threshold,50,2026-04-15 23:25:11
714,11441,134,foreign_country,45,2026-04-14 18:34:36
715,11446,3186,high_amount;night_transaction;foreign_country,75,2026-01-14 05:07:56
716,11471,4705,risk_score_threshold,50,2026-06-10 15:38:14
717,11495,3681,foreign_country,60,2026-04-16 15:58:24
718,11498,3829,high_amount;night_transaction;foreign_country,75,2026-03-01 01:45:56
719,11509,343,foreign_country,45,2026-04-08 16:53:12
720,11528,321,risk_score_threshold,50,2026-04-11 06:33:09
721,11549,1999,high_amount;foreign_country,75,2026-04-30 22:07:57
722,11562,3171,high_amount;night_transaction;foreign_country,75,2026-01-12 05:46:24
723,11579,918,risk_score_threshold,65,2026-04-16 11:27:06
724,11581,879,risk_score_threshold,50,2026-01-01 07:10:58
725,11598,4950,foreign_country,45,2026-05-17 21:29:55
726,11617,2985,high_amount;night_transaction;foreign_country,75,2026-01-19 04:06:36
727,11642,738,foreign_country,45,2026-05-16 10:15:41
728,11644,2319,foreign_country,70,2026-03-10 22:38:33
729,11655,2042,risk_score_threshold,40,2026-04-20 22:25:06
