card_id,customer_id,card_type,card_status,daily_limit
94074,18,debit,active,1500
94075,862,debit,active,500
94076,4865,debit,active,1500
94077,265,credit,flagged,500
94078,4739,debit,active,3000
94079,3877,credit,active,1500
94080,3287,debit,active,1000
94081,1191,credit,blocked,5000
94082,3534,credit,active,5000
94083,4089,debit,active,500
94084,2107,credit,active,500
94085,1863,credit,active,1500
94086,1864,credit,active,1500
94087,725,credit,active,1000
94088,3843,debit,active,5000
94089,3587,credit,active,500
94090,2430,credit,active,1500
94091,126,debit,active,5000
94092,152,credit,active,1500
94093,2499,credit,active,1500
94094,3480,credit,active,3000
94095,1139,credit,active,500
94096,312,debit,active,1000
94097,2139,credit,active,5000
94098,954,credit,active,1500
94099,3621,debit,active,1000
94100,3428,debit,active,500
94101,4031,debit,active,500
94102,1372,debit,active,1500
94103,2647,debit,active,500
94104,1542,credit,active,3000
94105,3451,debit,blocked,5000
94106,231,credit,active,500
94107,4029,credit,active,500
94108,789,credit,active,3000
94109,297,credit,active,1500
94110,4543,debit,active,3000
94111,1540,debit,active,5000
94112,3327,debit,active,5000
94113,1341,credit,active,1500
94114,3556,debit,active,500
94115,3136,credit,active,3000
94116,3929,credit,active,5000
94117,2914,credit,active,500
94118,4548,credit,active,500
94119,637,credit,active,5000
94120,4755,debit,active,500
94121,4753,debit,active,500
94122,68,debit,active,1500
94123,878,credit,active,1000
94124,2641,credit,active,1000
94125,1521,credit,active,5000
94126,966,debit,active,5000
94127,4335,debit,active,1000
94128,4343,debit,active,500
94129,2776,debit,active,3000
94130,4006,debit,active,5000
94131,1844,debit,active,5000
94132,2372,debit,active,3000
94133,3890,credit,active,5000
94134,1166,debit,active,500
94135,143,credit,active,3000
94136,832,credit,active,1500
94137,3974,credit,flagged,1500
94138,2854,credit,active,3000
94139,4843,debit,active,1000
94140,4177,credit,active,3000
94141,1698,credit,active,1500
94142,3053,credit,active,5000
94143,2577,credit,active,5000
94144,3090,debit,active,1000
94145,1345,credit,active,1500
94146,1871,credit,active,1000
94147,646,debit,active,3000
94148,2631,debit,active,1500
94149,516,debit,active,500
94150,3673,credit,active,1000
94151,1232,credit,active,5000
94152,704,credit,active,1500
94153,711,debit,active,500
94154,1312,credit,active,1000
94155,3505,debit,active,1000
94156,3789,debit,active,500
94157,1785,debit,active,1500
94158,1580,credit,active,1500
94159,3945,debit,active,5000
94160,1171,credit,active,500
94161,2351,credit,active,1000
94162,207,credit,active,3000
94163,4413,credit,active,1000
94164,2817,credit,active,1500
94165,2859,credit,active,3000
94166,1590,debit,active,3000
94167,4194,credit,active,3000
94168,3297,debit,active,500
94169,114,credit,active,1000
94170,372,debit,active,1500
94171,3883,debit,active,3000
94172,81,debit,active,1500
94173,562,debit,active,1000
94174,2305,credit,flagged,1000
94175,4553,debit,active,3000
94176,1682,credit,active,500
94177,4466,credit,active,3000
94178,1652,debit,active,1000
94179,768,debit,active,1000
94180,1243,debit,active,500
94181,2503,credit,active,1000
94182,27,debit,active,500
94183,663,credit,active,3000
94184,2090,debit,active,1000
94185,4595,credit,active,500
94186,1667,debit,active,3000
94187,1078,debit,active,5000
94188,846,debit,active,1000
94189,4749,debit,active,5000
94190,4383,debit,active,1000
94191,724,debit,active,500
94192,3344,debit,active,1000
94193,4126,credit,active,3000
94194,4269,credit,active,1000
94195,4186,credit,active,500
94196,3868,debit,active,1500
94197,4348,debit,active,500
94198,2034,debit,active,5000
94199,611,debit,active,1000
94200,3640,debit,active,5000
94201,2695,debit,flagged,500
94202,4557,debit,flagged,1000
94203,3671,debit,active,5000
94204,2854,debit,active,1000
94205,3455,debit,active,1000
94206,351,credit,active,1500
94207,4192,credit,active,500
94208,2791,credit,active,1000
94209,1894,debit,active,3000
94210,4083,debit,active,5000
94211,2290,credit,active,500
94212,2269,debit,active,5000
94213,8,credit,active,500
94214,1299,debit,flagged,1000
94215,3440,debit,active,3000
94216,2520,credit,active,1000
94217,3676,credit,active,3000
94218,1814,debit,active,3000
94219,3337,debit,active,1000
94220,2719,debit,active,3000
94221,4566,debit,active,3000
94222,2391,debit,active,5000
94223,4496,credit,active,3000
94224,3316,debit,active,3000
94225,3044,credit,active,5000
94226,2232,credit,active,3000
94227,3711,credit,active,5000
94228,2968,debit,active,1500
94229,2779,debit,active,5000
94230,4203,debit,active,1500
94231,4435,debit,active,5000
94232,3092,debit,active,1500
94233,2188,credit,active,1500
94234,3195,credit,active,1000
94235,988,credit,active,1000
94236,2727,debit,active,500
94237,28,debit,active,3000
94238,1707,debit,active,500
94239,1826,debit,active,3000
94240,2093,debit,active,3000
94241,4497,debit,active,3000
94242,2612,credit,active,500
94243,4293,credit,active,500
94244,4863,credit,active,500
94245,4064,debit,active,1000
94246,656,debit,active,1500
94247,265,debit,active,1500
94248,4818,credit,active,500
94249,541,credit,active,1500
94250,2990,credit,active,5000
94251,3097,debit,active,5000
94252,584,debit,active,3000
94253,27,credit,active,1500
94254,2577,credit,active,1500
94255,949,debit,active,500
94256,235,credit,active,500
94257,3343,debit,active,1000
94258,650,credit,active,500
94259,1348,credit,active,1500
94260,3086,credit,active,500
94261,4181,debit,active,1000
94262,3171,credit,active,1500
94263,2966,credit,active,500
94264,3150,debit,active,1000
94265,3424,debit,active,1000
94266,4300,debit,active,1500
94267,4981,credit,active,3000
94268,412,debit,active,1500
94269,4240,debit,active,1500
94270,161,debit,active,1000
94271,2506,credit,active,500
94272,1132,credit,active,5000
94273,1976,credit,active,1000
94274,1296,debit,active,5000
94275,2386,credit,active,500
94276,1338,debit,active,1500
94277,2651,credit,active,5000
94278,4888,debit,active,3000
94279,1520,credit,active,5000
94280,3975,debit,active,500
94281,3126,debit,flagged,1500
94282,3660,debit,active,500
94283,3034,debit,flagged,500
94284,2334,debit,active,3000
94285,3731,credit,flagged,3000
94286,4967,credit,active,1000
94287,1054,debit,active,5000
94288,3138,credit,active,500
94289,4828,credit,active,1500
94290,3700,debit,active,500
94291,4955,credit,active,500
94292,1338,credit,active,1000
94293,4587,debit,active,5000
94294,3661,credit,active,500
94295,1930,credit,active,1500
94296,4473,credit,active,5000
94297,4777,credit,active,500
94298,4255,credit,active,1000
94299,4628,debit,flagged,1500
94300,1002,debit,active,500
94301,2338,debit,active,1500
94302,2134,credit,active,3000
94303,437,credit,active,1500
94304,2234,credit,active,3000
94305,4594,credit,active,5000
94306,2737,credit,active,1000
94307,4503,credit,active,500
94308,3739,credit,flagged,5000
94309,2013,debit,active,3000
94310,60,debit,active,1000
94311,4579,debit,active,3000
94312,4287,debit,active,500
94313,4587,credit,active,3000
94314,3761,debit,active,3000
94315,2935,debit,active,5000
94316,1766,debit,flagged,3000
94317,3702,credit,active,1500
94318,3232,debit,active,3000
94319,3952,debit,active,1000
94320,3329,credit,active,5000
94321,3369,debit,active,1000
94322,1856,credit,active,5000
94323,978,debit,active,1000
94324,1167,credit,active,5000
94325,4225,credit,active,5000
94326,2072,credit,active,1500
94327,4646,credit,active,1500
94328,1844,credit,active,1000
94329,2103,credit,active,1000
94330,893,credit,active,500
94331,4431,debit,active,1000
94332,4351,debit,active,5000
94333,1340,debit,active,5000
94334,1335,debit,active,3000
94335,2633,debit,active,1500
94336,3272,credit,active,5000
94337,324,debit,active,5000
94338,1388,debit,active,1500
94339,1090,credit,active,1500
94340,1007,credit,active,1500
94341,4211,credit,active,1000
94342,3787,credit,active,500
94343,1430,credit,active,5000
94344,1617,debit,active,1500
94345,3571,credit,active,500
94346,768,credit,active,1500
94347,3668,credit,flagged,500
94348,3393,debit,active,1500
94349,435,credit,active,500
94350,1752,debit,active,500
94351,3989,debit,active,3000
94352,3020,debit,active,3000
94353,3027,credit,active,500
94354,1045,debit,active,5000
94355,2298,credit,active,1000
94356,3569,credit,active,500
94357,624,debit,active,5000
94358,4929,debit,active,1000
94359,2736,debit,active,1500
94360,1476,credit,active,3000
94361,1028,credit,active,500
94362,4068,debit,active,1000
94363,4152,credit,flagged,3000
94364,2729,debit,active,1500
94365,356,credit,active,5000
94366,723,credit,active,5000
94367,1136,credit,active,1500
94368,2583,credit,active,1500
94369,640,debit,active,5000
94370,190,credit,active,5000
94371,2858,credit,active,3000
94372,1275,credit,active,500
94373,1901,debit,active,1500
94374,3102,credit,active,5000
94375,2051,credit,active,1000
94376,4482,debit,active,1500
94377,139,debit,active,1000
94378,1727,debit,active,500
94379,3869,credit,active,1500
94380,1548,debit,active,1000
94381,2225,debit,flagged,5000
94382,1304,credit,active,1500
94383,2985,credit,active,3000
94384,1210,credit,active,1500
94385,3151,credit,active,3000
94386,4476,debit,active,1000
94387,4869,debit,active,1500
94388,1701,debit,active,1500
94389,651,credit,active,5000
94390,3604,debit,active,5000
94391,124,credit,active,5000
94392,1985,credit,active,500
94393,584,credit,active,5000
94394,4282,credit,active,500
94395,3694,credit,active,3000
94396,1290,credit,active,3000
94397,3832,debit,active,1000
94398,3666,debit,active,5000
94399,3664,credit,active,1500
94400,438,debit,active,500
94401,3979,credit,active,1000
94402,374,credit,active,5000
94403,385,credit,flagged,1000
94404,4760,debit,active,1500
94405,4367,credit,active,3000
94406,1558,debit,active,1500
94407,2093,credit,active,3000
94408,1930,debit,active,500
94409,4436,debit,active,1000
94410,475,debit,active,3000
94411,1473,debit,active,5000
94412,2070,debit,active,500
94413,3214,credit,active,1500
94414,3961,debit,blocked,3000
94415,4696,debit,active,3000
94416,2799,credit,active,500
94417,4455,debit,active,1000
94418,94,debit,active,3000
94419,656,debit,active,1500
94420,1298,debit,active,3000
94421,2419,debit,active,3000
94422,3093,credit,active,500
94423,4505,credit,active,1500
94424,1216,debit,active,3000
94425,1150,debit,active,1500
94426,3130,credit,flagged,3000
94427,948,debit,active,3000
94428,503,credit,active,1000
94429,4026,credit,active,5000
94430,1348,debit,active,5000
94431,966,debit,active,1000
94432,4982,debit,active,1500
94433,3858,debit,active,500
94434,3737,debit,active,3000
94435,2224,credit,active,3000
94436,2712,credit,active,1500
94437,3686,debit,active,1000
94438,3265,credit,active,1500
94439,4826,credit,active,5000
94440,681,debit,active,5000
94441,4784,debit,active,3000
94442,4336,credit,active,3000
94443,2577,debit,active,500
94444,4408,debit,active,1000
94445,1586,credit,active,500
94446,2161,debit,active,3000
94447,265,debit,active,3000
94448,3839,credit,active,3000
94449,2845,debit,active,5000
94450,3557,credit,active,500
94451,3477,debit,active,1500
94452,661,debit,active,1000
94453,1658,debit,active,1500
94454,4153,debit,active,1000
94455,3181,debit,active,500
94456,4458,debit,active,1500
94457,4534,debit,active,5000
94458,3517,debit,active,1500
94459,4114,debit,active,1000
94460,493,credit,flagged,3000
94461,3963,debit,active,1000
94462,3648,debit,active,5000
94463,866,debit,active,500
94464,3719,credit,active,1000
94465,3011,debit,active,1000
94466,3427,credit,active,3000
94467,939,debit,active,500
94468,3236,credit,active,3000
94469,2246,credit,blocked,1500
94470,827,credit,active,1000
94471,2867,credit,active,5000
94472,2750,debit,active,1500
94473,1522,credit,active,3000
94474,3640,credit,active,5000
94475,4025,credit,active,1000
94476,4691,credit,active,3000
94477,279,debit,active,1000
94478,3936,debit,active,500
94479,2892,debit,active,500
94480,2877,debit,active,3000
94481,1823,debit,active,1500
94482,3995,credit,active,5000
94483,3429,debit,active,1500
94484,4986,credit,active,1000
94485,1886,credit,active,1000
94486,4749,debit,active,5000
94487,4169,debit,active,3000
94488,3258,debit,active,1000
94489,219,debit,active,500
94490,4277,debit,active,1000
94491,2246,debit,active,1500
94492,3565,debit,active,5000
94493,4086,credit,active,1000
94494,2330,credit,active,1500
94495,771,credit,active,1000
94496,773,credit,active,1000
94497,169,credit,active,1500
94498,1069,debit,active,5000
94499,1936,credit,active,500
94500,4949,debit,active,1500
94501,854,credit,active,5000
94502,4827,debit,active,1500
94503,2170,debit,active,3000
94504,3906,debit,active,1000
94505,2766,debit,active,5000
94506,3809,credit,flagged,1000
94507,2179,debit,active,500
94508,3624,credit,active,3000
94509,3485,credit,active,1000
94510,2486,credit,active,3000
94511,4228,credit,flagged,500
94512,3377,debit,active,1500
94513,592,credit,active,1500
94514,1177,credit,active,3000
94515,239,credit,active,500
94516,2904,credit,active,1500
94517,4314,debit,active,3000
94518,2560,credit,active,500
94519,1851,debit,active,3000
94520,3570,debit,active,1000
94521,1610,credit,active,5000
94522,1446,debit,active,1500
94523,1039,credit,active,5000
94524,4398,debit,active,500
94525,1549,credit,active,1500
94526,884,credit,active,1500
94527,2552,credit,active,1500
94528,809,debit,active,5000
94529,895,debit,active,1500
94530,3789,debit,active,500
94531,1388,debit,flagged,1500
94532,4259,credit,active,500
94533,812,debit,active,500
94534,1110,credit,flagged,500
94535,2636,credit,active,1500
94536,1595,debit,active,500
94537,3694,credit,active,5000
94538,2068,debit,active,500
94539,1576,debit,active,5000
94540,4876,debit,active,500
94541,3297,credit,active,5000
94542,3188,credit,active,1500
94543,270,debit,active,1000
94544,3806,credit,active,1000
94545,3408,credit,active,1000
94546,4299,debit,active,1000
94547,4507,credit,active,1000
94548,3392,debit,flagged,5000
94549,67,credit,active,500
94550,985,debit,active,1000
94551,1,debit,active,1000
94552,3737,debit,active,3000
94553,4292,credit,active,1000
94554,419,debit,active,500
94555,504,debit,active,3000
94556,4679,debit,active,1000
94557,4836,credit,active,3000
94558,1371,debit,active,500
94559,2855,debit,flagged,5000
94560,488,credit,active,1000
94561,3722,debit,active,1000
94562,4869,credit,active,1000
94563,4577,credit,active,5000
94564,1948,credit,active,3000
94565,1641,credit,active,1500
94566,2653,credit,active,500
94567,4993,debit,active,1000
94568,1965,credit,active,5000
94569,4131,credit,active,1000
94570,4223,debit,active,1000
94571,4225,debit,active,500
94572,4915,debit,active,5000
94573,4000,credit,active,1000
94574,4809,credit,active,5000
94575,4928,debit,flagged,5000
94576,2439,debit,active,5000
94577,2685,debit,active,1000
94578,3803,debit,active,1500
94579,4436,debit,active,5000
94580,992,credit,active,5000
94581,2291,credit,active,1500
94582,4392,credit,active,1500
94583,352,debit,active,1000
94584,3448,debit,active,5000
94585,3260,credit,active,500
94586,4041,debit,flagged,500
94587,4567,debit,active,500
94588,659,credit,active,1000
94589,2637,credit,active,1000
94590,1056,credit,active,1500
94591,3455,debit,active,5000
94592,2200,credit,active,500
94593,12,debit,active,5000
94594,912,debit,active,3000
94595,1249,credit,active,1500
94596,2339,credit,active,500
94597,1110,credit,active,500
94598,3221,credit,active,1500
94599,2207,credit,active,1500
94600,3876,credit,active,1500
94601,4364,credit,active,3000
94602,3165,debit,flagged,500
94603,4354,debit,active,1000
94604,4396,debit,flagged,500
94605,466,debit,active,3000
94606,2047,credit,active,1500
94607,660,debit,active,1000
94608,374,debit,active,500
94609,2589,credit,active,3000
94610,2042,debit,flagged,3000
94611,4549,debit,active,3000
94612,3098,credit,flagged,1500
94613,2927,credit,active,5000
94614,3389,credit,flagged,5000
94615,2950,debit,active,3000
94616,3150,credit,flagged,5000
94617,3908,debit,active,1500
94618,4180,credit,active,500
94619,421,debit,active,1500
94620,2140,credit,active,1500
94621,2043,debit,active,5000
94622,4176,credit,active,1500
94623,4168,credit,active,500
94624,2349,debit,active,1500
94625,3047,debit,active,3000
94626,1737,debit,active,3000
94627,4943,credit,active,500
94628,4281,debit,active,500
94629,1621,credit,active,1500
94630,2853,credit,active,1000
94631,1460,debit,active,1000
94632,1244,credit,active,5000
94633,3771,credit,active,500
94634,4259,debit,active,3000
94635,3617,credit,active,1000
94636,3105,debit,active,5000
94637,21,credit,active,3000
94638,814,credit,active,3000
94639,4698,credit,active,5000
94640,1684,credit,active,3000
94641,4234,debit,active,3000
94642,668,credit,active,500
94643,4313,credit,active,3000
94644,2516,credit,active,500
94645,4421,credit,active,5000
94646,3394,credit,active,500
94647,3663,debit,active,500
94648,2632,debit,active,1000
94649,3440,debit,active,3000
94650,2451,debit,active,5000
94651,2474,credit,active,5000
94652,3620,credit,active,1500
94653,4631,debit,active,3000
94654,4226,debit,active,3000
94655,4247,debit,active,1000
94656,895,debit,active,1500
94657,894,debit,active,1500
94658,2686,debit,active,1500
94659,4230,debit,flagged,1000
94660,2368,credit,active,3000
94661,636,debit,active,1000
94662,3812,credit,active,1500
94663,842,credit,active,5000
94664,3373,debit,active,500
94665,1261,debit,active,1500
94666,273,debit,active,500
94667,365,credit,active,3000
94668,3178,debit,active,1500
94669,1703,debit,active,3000
94670,17,debit,active,3000
94671,1705,debit,active,3000
94672,2276,debit,active,1000
94673,4854,credit,active,1000
94674,2710,debit,active,500
94675,2204,debit,flagged,500
94676,3890,debit,active,3000
94677,4157,credit,active,1500
94678,4391,credit,active,500
94679,1161,debit,active,3000
94680,1260,debit,active,1500
94681,2951,debit,active,3000
94682,630,debit,blocked,5000
94683,140,debit,active,5000
94684,4951,debit,active,1000
94685,1609,credit,active,3000
94686,293,credit,active,1000
94687,1794,credit,active,1500
94688,3292,debit,active,5000
94689,4546,debit,active,1000
94690,4560,credit,active,5000
94691,4619,credit,active,3000
94692,4751,debit,active,1500
94693,2946,credit,active,1000
94694,1659,debit,active,1000
94695,3327,credit,active,1500
94696,83,credit,active,1500
94697,215,debit,active,1500
94698,128,credit,active,3000
94699,2843,credit,active,5000
94700,319,credit,active,3000
94701,4840,credit,active,1000
94702,1342,debit,active,1000
94703,346,credit,active,500
94704,3272,debit,active,5000
94705,861,debit,active,5000
94706,3845,debit,active,1000
94707,3128,debit,active,500
94708,745,credit,flagged,1000
94709,405,debit,active,500
94710,1095,debit,active,5000
94711,3369,debit,active,1000
94712,2356,credit,active,1000
94713,2141,debit,active,1000
94714,184,debit,active,1000
94715,457,debit,active,1000
94716,1061,credit,active,5000
94717,1404,debit,active,1000
94718,2728,debit,active,3000
94719,4647,debit,active,1000
94720,2750,debit,active,5000
94721,2644,credit,active,3000
94722,3366,debit,active,5000
94723,2252,credit,active,3000
94724,2342,debit,active,5000
94725,4884,credit,active,1500
94726,1766,credit,active,1500
94727,29,debit,active,3000
94728,326,debit,active,1000
94729,3087,debit,active,1000
94730,1000,credit,active,1000
94731,3453,debit,active,1000
94732,3518,debit,active,1500
94733,2632,credit,active,3000
94734,1602,debit,active,1000
94735,4117,debit,active,3000
94736,1362,debit,active,1000
94737,4343,debit,active,500
94738,1613,credit,active,1000
94739,1782,credit,active,500
94740,3153,debit,active,500
94741,4759,credit,active,500
94742,786,credit,active,1000
94743,2552,credit,active,1000
94744,4836,debit,active,1500
94745,3178,credit,active,5000
94746,4648,debit,active,1000
94747,2855,debit,active,1000
94748,1550,debit,active,3000
94749,2281,debit,active,1000
94750,2802,debit,active,5000
94751,3661,credit,active,500
94752,4993,debit,active,500
94753,4746,credit,active,3000
94754,2961,credit,active,1000
94755,2830,credit,active,1000
94756,1566,debit,active,500
94757,4584,credit,active,500
94758,4568,credit,active,1500
94759,4121,credit,active,3000
94760,2336,credit,active,1500
94761,1378,debit,active,1000
94762,3005,credit,active,500
94763,4555,credit,active,1000
94764,3753,debit,active,1500
94765,1067,credit,active,1500
94766,847,debit,active,500
94767,3015,credit,active,1000
94768,2485,debit,active,3000
94769,3652,credit,active,5000
94770,215,credit,flagged,1500
94771,4657,credit,active,500
94772,2035,debit,active,1500
94773,1397,credit,active,1500
94774,1627,debit,active,1500
94775,2218,debit,active,3000
94776,551,credit,flagged,1500
94777,481,debit,active,1500
94778,1224,credit,active,500
94779,353,debit,active,3000
94780,4371,debit,active,500
94781,2992,debit,active,500
94782,1527,debit,blocked,1000
94783,3292,credit,active,1500
94784,3589,credit,active,3000
94785,3124,credit,active,5000
94786,3389,debit,active,500
94787,3770,debit,active,500
94788,301,debit,active,1500
94789,4291,debit,active,5000
94790,2436,debit,active,5000
94791,3952,credit,active,500
94792,210,credit,active,500
94793,448,debit,active,1000
94794,585,credit,active,1000
94795,253,credit,active,1000
94796,134,credit,active,1500
94797,702,debit,active,3000
94798,329,credit,active,1000
94799,615,debit,active,1500
94800,77,debit,active,5000
94801,4208,credit,active,500
94802,3171,credit,active,3000
94803,3645,credit,active,1500
94804,951,credit,active,1500
94805,590,credit,active,5000
94806,2877,debit,active,1000
94807,3751,credit,active,1000
94808,533,credit,active,5000
94809,3181,debit,active,1500
94810,1001,debit,active,3000
94811,1427,credit,active,1500
94812,1703,credit,active,1500
94813,917,debit,active,3000
94814,2668,debit,active,3000
94815,1531,credit,active,500
94816,296,credit,active,500
94817,1532,debit,active,1000
94818,2638,debit,active,1500
94819,2629,debit,active,500
94820,4496,credit,active,500
94821,4995,credit,active,1000
94822,2602,debit,active,3000
94823,320,debit,active,5000
94824,4712,debit,active,5000
94825,806,credit,active,500
94826,4875,debit,active,5000
94827,3701,debit,blocked,5000
94828,1112,debit,active,3000
94829,2506,debit,active,5000
94830,2105,debit,active,1500
94831,1571,credit,active,500
94832,1218,credit,active,1000
94833,3926,debit,active,3000
94834,4877,credit,active,1500
94835,4495,debit,active,500
94836,2739,debit,flagged,1000
94837,4633,debit,active,3000
94838,1216,credit,active,3000
94839,4037,credit,active,5000
94840,1914,credit,active,5000
94841,546,debit,active,5000
94842,1104,credit,flagged,5000
94843,4995,debit,active,500
94844,1794,debit,active,500
94845,2912,credit,active,500
94846,4604,debit,active,3000
94847,3157,debit,active,3000
94848,1344,debit,active,1000
94849,4831,credit,active,1000
94850,3125,credit,active,5000
94851,3429,credit,active,500
94852,164,credit,active,1000
94853,221,debit,active,3000
94854,3204,credit,active,3000
94855,170,credit,active,1000
94856,1791,credit,active,3000
94857,3313,credit,active,1500
94858,2902,debit,active,500
94859,303,credit,active,500
94860,4985,debit,active,500
94861,3409,debit,active,5000
94862,4138,debit,active,1500
94863,3532,credit,active,500
94864,4793,credit,active,1000
94865,2141,debit,active,3000
94866,395,credit,active,1000
94867,4885,debit,active,500
94868,4762,debit,active,5000
94869,898,credit,active,5000
94870,1725,credit,active,1500
94871,4997,debit,active,500
94872,3686,credit,active,500
94873,975,credit,active,1500
94874,3043,debit,flagged,500
94875,2287,debit,active,1500
94876,1631,debit,active,3000
94877,2904,debit,active,5000
94878,2640,debit,active,1000
94879,4579,credit,active,1000
94880,4778,debit,active,3000
94881,2385,credit,active,1500
94882,3242,credit,flagged,1000
94883,2663,debit,active,1000
94884,2120,credit,active,5000
94885,1120,credit,active,500
94886,1400,debit,active,500
94887,212,debit,active,500
94888,18,debit,active,1000
94889,46,debit,active,1500
94890,794,credit,active,5000
94891,202,credit,active,5000
94892,4381,credit,active,3000
94893,3266,debit,active,3000
94894,3247,credit,active,5000
94895,394,credit,active,5000
94896,2367,credit,active,3000
94897,1158,debit,active,3000
94898,3637,debit,active,500
94899,2790,credit,active,500
94900,1388,credit,active,1000
94901,4287,credit,active,3000
94902,2914,credit,active,500
94903,4346,credit,active,5000
94904,3283,credit,active,5000
94905,4720,debit,active,5000
94906,3685,credit,active,5000
94907,520,debit,active,5000
94908,2409,credit,active,1500
94909,2488,credit,active,1000
94910,3615,debit,active,500
94911,508,credit,active,1000
94912,3833,credit,active,1000
94913,858,debit,active,1000
94914,4690,debit,active,1500
94915,4864,debit,active,5000
94916,2801,debit,active,1500
94917,3273,debit,active,1000
94918,913,credit,active,500
94919,4285,credit,active,500
94920,3098,credit,active,5000
94921,3652,debit,active,1000
94922,3028,credit,active,1000
94923,4724,debit,active,1500
94924,2053,debit,active,1500
94925,2414,credit,active,1000
94926,4705,credit,active,1000
94927,2079,credit,flagged,3000
94928,4938,debit,active,1500
94929,2411,credit,blocked,1000
94930,4957,credit,active,1000
94931,1502,debit,active,1500
94932,1650,debit,active,3000
94933,4923,debit,active,1500
94934,4317,credit,active,500
94935,621,credit,active,1000
94936,1956,credit,active,500
94937,1470,debit,active,1500
94938,2844,credit,active,5000
94939,1710,debit,active,5000
94940,4268,debit,active,3000
94941,2520,debit,active,500
94942,3751,credit,active,1000
94943,376,debit,active,500
94944,455,credit,active,3000
94945,3658,credit,active,500
94946,2629,debit,flagged,1500
94947,3967,credit,active,1000
94948,3216,credit,active,3000
94949,557,credit,active,1500
94950,3865,credit,active,1500
94951,764,credit,active,1000
94952,2589,credit,active,500
94953,2255,debit,flagged,1500
94954,1984,credit,active,1500
94955,616,credit,active,3000
94956,2963,credit,active,500
94957,3169,debit,active,3000
94958,242,debit,active,1500
94959,705,credit,active,500
94960,504,debit,active,5000
94961,1657,credit,active,3000
94962,1036,credit,active,5000
94963,3882,credit,active,1500
94964,2136,debit,active,1500
94965,3860,debit,active,500
94966,1584,credit,active,500
94967,1047,debit,active,1500
94968,3536,credit,active,1000
94969,3084,credit,active,1000
94970,3722,credit,active,1500
94971,2118,debit,active,1500
94972,4786,debit,active,1500
94973,2933,credit,active,1500
94974,1389,debit,active,5000
94975,2147,credit,active,1500
94976,2130,credit,active,1500
94977,4132,debit,active,500
94978,558,credit,active,5000
94979,1347,credit,active,1000
94980,4190,credit,active,1000
94981,4256,credit,active,1500
94982,4242,debit,active,1500
94983,1841,debit,active,5000
94984,3819,debit,active,1500
94985,2215,debit,active,500
94986,1277,credit,active,5000
94987,61,credit,active,5000
94988,4303,credit,active,5000
94989,4571,debit,active,3000
94990,3282,debit,active,1500
94991,1427,credit,active,3000
94992,3813,debit,active,3000
94993,4505,credit,active,5000
94994,697,credit,active,500
94995,3307,debit,active,3000
94996,1734,credit,active,500
94997,1922,credit,active,1500
94998,165,debit,active,5000
94999,962,credit,active,500
95000,3476,debit,active,3000
95001,4470,credit,active,3000
95002,1412,debit,active,1000
95003,2557,credit,active,1000
95004,1032,credit,active,5000
95005,3471,credit,active,3000
95006,840,credit,active,500
95007,2193,credit,active,1000
95008,2736,credit,active,1000
95009,1576,credit,blocked,5000
95010,4119,debit,flagged,500
95011,1550,credit,active,1000
95012,3617,debit,active,1500
95013,1054,credit,active,500
95014,537,credit,active,5000
95015,1522,debit,flagged,5000
95016,928,credit,active,500
95017,4946,debit,active,500
95018,3562,credit,active,3000
95019,4963,debit,active,500
95020,1717,debit,active,3000
95021,2440,credit,active,1000
95022,1583,credit,active,1000
95023,2858,credit,flagged,1000
95024,2956,debit,active,1000
95025,726,debit,active,1500
95026,2457,credit,active,5000
95027,566,credit,active,5000
95028,2935,credit,active,1000
95029,781,credit,active,3000
95030,4366,debit,active,1000
95031,1529,debit,active,1500
95032,1773,credit,active,3000
95033,1581,credit,active,5000
95034,4181,debit,active,3000
95035,1928,credit,active,1500
95036,2556,credit,active,5000
95037,960,debit,active,1000
95038,1084,credit,active,1000
95039,4625,debit,active,3000
95040,189,credit,active,5000
95041,2413,debit,active,1000
95042,626,debit,active,1000
95043,2182,credit,active,1000
95044,2796,debit,active,3000
95045,4436,debit,active,5000
95046,1697,credit,active,500
95047,774,debit,active,1000
95048,4192,debit,active,5000
95049,4140,debit,active,5000
95050,336,debit,active,500
95051,3011,credit,flagged,3000
95052,3489,debit,active,500
95053,3181,debit,flagged,500
95054,2543,debit,active,1500
95055,2213,credit,active,500
95056,1644,debit,active,1500
95057,1731,debit,active,1500
95058,4044,credit,active,500
95059,883,debit,active,1500
95060,2180,credit,active,5000
95061,1066,debit,active,3000
95062,4877,debit,active,5000
95063,387,debit,active,1500
95064,539,credit,active,1500
95065,4662,debit,active,1500
95066,4702,credit,active,1000
95067,3260,debit,active,500
95068,611,credit,active,500
95069,880,debit,active,1000
95070,3411,debit,active,1500
95071,1723,credit,active,1000
95072,2186,credit,active,500
95073,25,credit,active,500
95074,3045,debit,active,500
95075,2940,debit,active,1500
95076,3540,debit,active,5000
95077,4480,debit,active,1500
95078,4882,credit,active,3000
95079,2264,credit,active,500
95080,3314,debit,active,1500
95081,259,credit,active,3000
95082,2370,debit,active,5000
95083,1679,credit,active,500
95084,13,debit,active,5000
95085,603,credit,active,3000
95086,4077,credit,active,5000
95087,2952,debit,active,5000
95088,2722,credit,active,500
95089,2140,debit,active,1000
95090,4833,debit,active,5000
95091,4351,debit,active,5000
95092,2658,credit,active,1000
95093,4987,debit,active,500
