transaction_id,customer_id,card_id,merchant_id,amount,currency,country,transaction_time,channel,device_id,is_foreign_country,is_night_transaction,risk_score,status,fraud_label
311,3362,90668,4,233.77,EUR,Romania,2026-06-03 13:02:40,online,DEV_3362_1,0,0,25,APPROVED,0
313,188,90996,322,54.74,EUR,France,2026-05-20 11:05:41,online,DEV_188_3,0,0,0,APPROVED,0
316,3604,92205,215,97.3,EUR,United Kingdom,2026-03-21 20:16:24,atm,DEV_3604_2,0,0,0,APPROVED,0
318,3562,90259,32,125.7,EUR,Austria,2026-03-22 17:05:11,pos,DEV_3562_2,0,0,0,APPROVED,0
319,2774,91862,153,172.48,EUR,Poland,2026-01-17 17:36:54,online,DEV_2774_2,0,0,10,APPROVED,0
323,230,92591,172,130.18,EUR,Belgium,2026-04-06 19:53:07,online,DEV_230_3,0,0,0,APPROVED,0
324,3449,95403,127,603.8,EUR,Spain,2026-01-13 12:57:25,pos,DEV_3449_3,0,0,0,APPROVED,0
325,3198,95282,249,63.88,EUR,United Kingdom,2026-01-27 11:30:37,online,DEV_3198_1,0,0,0,APPROVED,0
326,4864,94915,5,65.55,EUR,Netherlands,2026-05-02 10:35:14,online,DEV_4864_1,0,0,0,APPROVED,0
327,3569,94356,168,137.34,EUR,Poland,2026-02-05 07:29:07,pos,DEV_3569_3,0,0,10,APPROVED,0
328,3428,94100,88,527.81,EUR,Spain,2026-06-11 19:11:54,online,DEV_3428_2,0,0,0,APPROVED,0
331,2751,93092,429,49.72,EUR,Poland,2026-02-04 16:58:54,pos,DEV_2751_2,0,0,25,APPROVED,0
334,4513,91894,110,230.29,EUR,Netherlands,2026-06-25 07:02:17,online,DEV_4513_2,0,0,0,APPROVED,0
335,3270,92215,376,179.6,EUR,Italy,2026-01-20 17:25:18,online,DEV_3270_1,0,0,0,APPROVED,0
336,4155,92176,166,20.23,EUR,Romania,2026-05-11 16:34:59,online,DEV_4155_1,1,0,20,APPROVED,0
338,1948,94564,148,38.82,EUR,Romania,2026-04-30 19:24:24,online,DEV_1948_3,0,0,0,APPROVED,0
340,1715,90459,107,147.4,EUR,United Kingdom,2026-01-12 23:00:06,pos,DEV_1715_3,0,0,0,APPROVED,0
341,4194,94167,446,323.76,EUR,Italy,2026-01-23 14:51:48,atm,DEV_4194_3,0,0,25,APPROVED,0
342,3013,93602,92,855.11,EUR,Poland,2026-01-19 08:57:19,pos,DEV_3013_3,0,0,10,APPROVED,0
344,2801,94916,452,124.55,EUR,Austria,2026-04-16 18:53:06,online,DEV_2801_1,1,0,30,APPROVED,0
345,840,95006,63,18.33,EUR,Netherlands,2026-06-11 21:21:24,pos,DEV_840_1,1,0,20,APPROVED,0
346,2823,92580,107,29.41,EUR,Romania,2026-01-24 11:24:19,online,DEV_2823_2,0,0,0,APPROVED,0
348,1780,90066,377,51.92,EUR,Belgium,2026-01-17 20:04:20,pos,DEV_1780_1,1,0,20,APPROVED,0
349,1094,91622,227,52.53,EUR,United Kingdom,2026-05-01 12:40:16,pos,DEV_1094_2,1,0,20,APPROVED,0
350,1030,95389,325,133.52,EUR,France,2026-03-04 08:02:04,pos,DEV_1030_3,0,0,0,APPROVED,0
351,329,93828,16,116.33,EUR,United Kingdom,2026-03-21 16:21:52,online,DEV_329_1,0,0,0,APPROVED,0
352,3171,94262,274,115.51,EUR,Poland,2026-02-23 23:43:40,pos,DEV_3171_2,0,0,0,APPROVED,0
353,1488,90494,236,228.15,EUR,France,2026-02-12 11:50:13,pos,DEV_1488_1,0,0,10,APPROVED,0
354,1486,95730,138,148.61,EUR,Netherlands,2026-04-22 19:29:30,pos,DEV_1486_3,0,0,0,APPROVED,0
355,3268,90096,160,60.35,EUR,United Kingdom,2026-04-19 23:48:04,pos,DEV_3268_2,1,0,20,APPROVED,0
356,1362,94736,176,38.98,EUR,France,2026-01-09 08:32:16,pos,DEV_1362_2,0,0,0,APPROVED,0
357,3814,93666,286,62.08,EUR,Spain,2026-03-19 15:19:33,online,DEV_3814_3,0,0,10,APPROVED,0
358,2909,91358,399,191.39,EUR,Spain,2026-02-15 16:40:23,online,DEV_2909_2,0,0,25,APPROVED,0
359,3797,90892,318,30.14,EUR,United Kingdom,2026-02-21 07:05:17,pos,DEV_3797_1,0,0,10,APPROVED,0
360,1920,95239,226,218.64,EUR,Austria,2026-04-01 10:16:23,online,DEV_1920_3,0,0,40,REVIEW,0
361,1207,92247,371,28.71,EUR,Belgium,2026-04-23 06:55:42,pos,DEV_1207_2,0,0,0,APPROVED,0
362,1784,90995,484,179.15,EUR,Poland,2026-04-12 12:03:45,online,DEV_1784_3,0,0,10,APPROVED,0
364,2816,90149,289,117.87,EUR,United Kingdom,2026-06-25 23:52:05,pos,DEV_2816_3,1,0,30,APPROVED,0
365,4179,91793,453,71.91,EUR,Poland,2026-03-24 22:00:23,online,DEV_4179_3,0,0,0,APPROVED,0
366,302,93269,261,40.32,EUR,Poland,2026-03-27 10:49:40,pos,DEV_302_3,0,0,0,APPROVED,0
367,3334,90090,37,173.87,EUR,Austria,2026-03-21 20:52:32,pos,DEV_3334_1,1,0,30,APPROVED,0
369,2499,94093,447,115.72,EUR,Belgium,2026-03-29 14:41:02,pos,DEV_2499_2,0,0,25,APPROVED,0
372,2127,91054,384,49.07,EUR,France,2026-02-02 16:09:08,pos,DEV_2127_1,0,0,25,APPROVED,0
374,4270,95477,153,73.02,EUR,Germany,2026-01-15 17:36:33,pos,DEV_4270_1,1,0,30,APPROVED,0
375,1919,92314,290,149.71,EUR,Netherlands,2026-01-18 07:27:26,online,DEV_1919_2,0,0,0,APPROVED,0
378,374,94608,446,133.6,EUR,Belgium,2026-03-16 18:43:59,pos,DEV_374_2,0,0,25,APPROVED,0
379,151,90461,307,1290.19,EUR,Spain,2026-02-17 15:42:53,pos,DEV_151_2,0,0,10,APPROVED,0
380,4897,91070,303,102.92,EUR,France,2026-01-14 03:10:21,online,DEV_NEW_298078,1,1,45,REVIEW,1
382,2069,93002,222,35.75,EUR,Netherlands,2026-03-26 07:19:18,online,DEV_2069_3,0,0,25,APPROVED,0
383,188,90823,323,158.71,EUR,France,2026-06-28 14:11:01,pos,DEV_188_2,0,0,10,APPROVED,0
384,2843,94699,164,82.79,EUR,Italy,2026-03-23 23:09:24,pos,DEV_2843_2,0,0,0,APPROVED,0
386,2336,91411,8,59.54,EUR,Netherlands,2026-05-24 07:18:50,pos,DEV_2336_1,0,0,25,APPROVED,0
388,4724,90576,492,15.72,EUR,Romania,2026-04-15 23:32:37,pos,DEV_4724_3,0,0,25,APPROVED,0
389,4329,90079,51,162.61,EUR,Belgium,2026-03-21 11:12:02,pos,DEV_4329_2,1,0,30,APPROVED,0
390,2573,90224,339,247.62,EUR,France,2026-06-17 09:01:29,online,DEV_2573_1,1,0,30,APPROVED,0
391,1327,90709,468,129.71,EUR,Belgium,2026-06-08 17:51:50,online,DEV_1327_3,0,0,0,APPROVED,0
393,3626,91271,309,271.24,EUR,Austria,2026-05-11 08:37:06,online,DEV_3626_2,0,0,10,APPROVED,0
397,2940,95075,88,53.07,EUR,Poland,2026-05-08 07:16:00,online,DEV_2940_2,0,0,0,APPROVED,0
399,4246,92555,250,177.32,EUR,Spain,2026-02-04 18:07:59,pos,DEV_4246_1,0,0,65,REVIEW,0
401,3737,95749,18,133.6,EUR,Italy,2026-04-14 06:15:14,online,DEV_3737_2,0,0,25,APPROVED,0
402,94,94418,355,426.86,EUR,Romania,2026-06-17 09:11:49,online,DEV_94_2,0,0,10,APPROVED,0
404,2474,90926,240,201.68,EUR,Spain,2026-03-28 20:49:28,online,DEV_2474_2,0,0,25,APPROVED,0
406,3344,94192,391,642.96,EUR,Poland,2026-03-02 20:04:41,online,DEV_3344_2,0,0,10,APPROVED,0
407,931,91604,491,53.97,EUR,Netherlands,2026-01-31 10:33:31,online,DEV_931_2,0,0,40,REVIEW,0
408,2465,91444,281,91.47,EUR,Belgium,2026-01-03 12:54:05,online,DEV_2465_1,0,0,10,APPROVED,0
409,222,93687,337,224.24,EUR,Italy,2026-06-20 09:17:04,pos,DEV_222_3,0,0,0,APPROVED,0
410,437,91575,46,19.2,EUR,Belgium,2026-05-24 15:20:43,pos,DEV_437_3,0,0,0,APPROVED,0
414,791,92830,454,39.88,EUR,Belgium,2026-06-27 08:09:16,online,DEV_791_2,0,0,0,APPROVED,0
415,3915,93302,261,65.35,EUR,United Kingdom,2026-04-25 20:46:12,pos,DEV_3915_2,0,0,0,APPROVED,0
417,2361,92043,169,51.91,EUR,Italy,2026-06-11 11:52:50,online,DEV_2361_1,0,0,10,APPROVED,0
419,3265,94438,224,59.39,EUR,Spain,2026-02-03 11:44:07,pos,DEV_3265_1,0,0,10,APPROVED,0
420,4287,94901,500,123.58,EUR,United Kingdom,2026-03-31 15:37:28,pos,DEV_4287_2,0,0,10,APPROVED,0
422,384,91975,292,12.08,EUR,Spain,2026-05-09 16:08:35,online,DEV_384_3,1,0,20,APPROVED,0
423,2484,93411,1,56.43,EUR,United Kingdom,2026-03-12 10:57:18,pos,DEV_2484_3,0,0,0,APPROVED,0
424,892,95846,414,53.43,EUR,Poland,2026-05-06 16:38:10,online,DEV_892_1,0,0,0,APPROVED,0
425,3284,91974,429,29.38,EUR,France,2026-02-07 10:43:01,online,DEV_3284_3,0,0,25,APPROVED,0
426,113,91779,305,12.72,EUR,United Kingdom,2026-04-19 23:40:20,online,DEV_113_2,0,0,0,APPROVED,0
427,1660,91498,313,55.48,EUR,Austria,2026-06-09 22:13:50,pos,DEV_1660_2,0,0,40,REVIEW,0
428,2624,92766,397,13.27,EUR,Romania,2026-03-08 21:17:04,online,DEV_2624_2,0,0,0,APPROVED,0
430,475,90001,285,200.1,EUR,Poland,2026-03-11 23:42:10,pos,DEV_475_3,0,0,10,APPROVED,0
431,1345,94145,352,46.24,EUR,Romania,2026-01-31 15:37:36,online,DEV_1345_2,1,0,45,REVIEW,0
432,3644,91616,24,29.22,EUR,Italy,2026-03-03 10:14:28,pos,DEV_3644_1,0,0,25,APPROVED,0
433,2606,95589,484,27.64,EUR,Netherlands,2026-04-25 17:09:30,pos,DEV_2606_2,0,0,10,APPROVED,0
435,421,94619,265,239.25,EUR,United Kingdom,2026-02-14 14:21:39,pos,DEV_421_1,0,0,0,APPROVED,0
437,1644,92703,112,235.91,EUR,Romania,2026-03-10 22:09:46,online,DEV_1644_2,0,0,0,APPROVED,0
438,413,93699,205,127.91,EUR,France,2026-06-20 20:30:48,pos,DEV_413_2,0,0,0,APPROVED,0
439,2978,92552,298,128.7,EUR,Italy,2026-02-27 16:21:14,pos,DEV_2978_1,0,0,10,APPROVED,0
440,4109,91111,256,157.95,EUR,Poland,2026-06-01 23:50:43,pos,DEV_4109_3,0,0,0,APPROVED,0
441,459,91819,224,54.51,EUR,Spain,2026-04-29 09:56:33,atm,DEV_459_1,0,0,50,REVIEW,0
443,1257,95095,237,89.79,EUR,Austria,2026-06-18 17:48:29,online,DEV_1257_2,0,0,0,APPROVED,0
444,2685,92325,60,470.55,EUR,France,2026-06-27 08:04:07,pos,DEV_2685_3,0,0,25,APPROVED,0
445,3656,95354,327,131.94,EUR,Romania,2026-01-29 15:56:26,pos,DEV_3656_2,0,0,0,APPROVED,0
447,2488,94909,134,85.33,EUR,Italy,2026-02-01 07:25:31,pos,DEV_2488_2,0,0,10,APPROVED,0
448,4028,93338,121,321.24,EUR,Netherlands,2026-01-01 02:35:13,online,DEV_NEW_809240,1,1,85,BLOCKED,1
449,1838,92777,62,242.73,EUR,Belgium,2026-02-20 16:40:12,pos,DEV_1838_1,0,0,0,APPROVED,0
451,1883,90093,98,50.52,EUR,Spain,2026-01-28 13:59:45,online,DEV_1883_1,0,0,0,APPROVED,0
452,4680,91735,408,60.96,EUR,Netherlands,2026-05-20 22:49:39,pos,DEV_4680_3,0,0,0,APPROVED,0
453,4433,93902,360,124.43,EUR,Poland,2026-05-30 10:55:53,pos,DEV_4433_3,0,0,0,APPROVED,0
455,4303,90335,319,189.99,EUR,Spain,2026-01-25 23:02:26,online,DEV_4303_3,1,0,45,REVIEW,0
459,3514,93932,288,73.11,EUR,Netherlands,2026-05-29 23:58:36,online,DEV_3514_2,0,0,10,APPROVED,0
460,2109,93714,246,90.85,EUR,United Kingdom,2026-03-11 19:37:04,pos,DEV_2109_2,1,0,20,APPROVED,0
462,4471,92106,42,26.86,EUR,Austria,2026-02-28 11:47:06,online,DEV_4471_2,0,0,10,APPROVED,0
464,381,95714,70,101.49,EUR,Austria,2026-02-16 11:44:58,pos,DEV_381_2,0,0,25,APPROVED,0
467,940,91602,432,95.76,EUR,United Kingdom,2026-03-15 09:46:24,pos,DEV_940_1,0,0,10,APPROVED,0
468,3144,91405,278,111.05,EUR,Germany,2026-04-30 20:41:36,online,DEV_3144_2,0,0,0,APPROVED,0
469,4170,91926,209,57.0,EUR,Netherlands,2026-03-15 16:39:24,pos,DEV_4170_2,1,0,20,APPROVED,0
470,4410,92601,133,196.77,EUR,France,2026-06-27 22:48:25,pos,DEV_4410_2,0,0,25,APPROVED,0
472,1031,92462,391,40.67,EUR,Belgium,2026-01-01 16:58:04,online,DEV_1031_3,0,0,0,APPROVED,0
473,700,92926,12,159.67,EUR,Netherlands,2026-02-10 09:26:13,atm,DEV_700_3,0,0,0,APPROVED,0
474,3905,91658,37,204.07,EUR,Spain,2026-05-12 11:39:12,online,DEV_3905_1,0,0,10,APPROVED,0
475,1892,90467,83,196.87,EUR,Netherlands,2026-03-14 14:58:30,pos,DEV_1892_2,0,0,0,APPROVED,0
477,3635,93262,468,58.55,EUR,United Kingdom,2026-06-25 20:59:52,pos,DEV_3635_3,0,0,0,APPROVED,0
479,3733,93040,13,127.98,EUR,Spain,2026-06-24 14:07:13,online,DEV_3733_1,0,0,0,APPROVED,0
482,4992,95757,98,12.94,EUR,France,2026-05-07 12:55:49,pos,DEV_4992_3,0,0,0,APPROVED,0
483,4045,93584,308,47.59,EUR,United Kingdom,2026-02-25 08:51:58,pos,DEV_4045_2,0,0,0,APPROVED,0
484,4550,90136,188,8.59,EUR,Germany,2026-03-25 18:06:38,online,DEV_4550_3,0,0,10,APPROVED,0
486,1573,95586,215,238.94,EUR,Austria,2026-02-16 15:11:56,online,DEV_1573_3,0,0,0,APPROVED,0
489,230,92591,444,173.03,EUR,Belgium,2026-05-25 14:34:10,online,DEV_230_1,0,0,25,APPROVED,0
491,965,95176,150,134.38,EUR,United Kingdom,2026-02-19 20:31:10,pos,DEV_965_1,0,0,0,APPROVED,0
493,2184,92231,315,157.53,EUR,Austria,2026-05-17 12:33:07,pos,DEV_2184_3,0,0,10,APPROVED,0
496,4879,93552,254,217.28,EUR,Netherlands,2026-01-01 16:46:17,online,DEV_4879_1,0,0,0,APPROVED,0
499,2046,92808,47,52.41,EUR,Belgium,2026-03-30 23:51:58,online,DEV_2046_3,1,0,45,REVIEW,0
500,4768,93191,356,346.3,EUR,Spain,2026-05-21 20:45:52,online,DEV_4768_1,0,0,0,APPROVED,0
501,4984,92508,85,813.38,EUR,Netherlands,2026-03-28 16:15:57,online,DEV_4984_1,0,0,10,APPROVED,0
502,964,91198,454,98.56,EUR,Romania,2026-04-04 15:40:00,pos,DEV_964_3,0,0,0,APPROVED,0
503,2026,93041,232,68.1,EUR,Spain,2026-02-08 19:39:24,pos,DEV_2026_2,0,0,10,APPROVED,0
507,1567,92011,492,145.81,EUR,Poland,2026-04-14 06:39:59,online,DEV_1567_1,0,0,25,APPROVED,0
508,2449,92179,312,80.05,EUR,France,2026-06-08 20:07:31,pos,DEV_2449_1,0,0,25,APPROVED,0
509,3197,95122,273,326.72,EUR,Netherlands,2026-06-23 05:11:38,online,DEV_NEW_126611,1,1,100,BLOCKED,1
510,655,90717,196,129.43,EUR,Netherlands,2026-06-13 14:36:11,pos,DEV_655_1,0,0,0,APPROVED,0
511,1039,90728,429,174.63,EUR,Romania,2026-01-21 13:31:49,atm,DEV_1039_1,0,0,25,APPROVED,0
512,2459,92378,97,79.5,EUR,France,2026-01-09 17:00:42,pos,DEV_2459_2,0,0,40,REVIEW,0
513,2154,95722,173,29.23,EUR,Germany,2026-01-17 08:34:43,online,DEV_2154_2,0,0,10,APPROVED,0
514,2153,95144,204,102.22,EUR,Netherlands,2026-04-18 18:03:33,online,DEV_2153_1,0,0,0,APPROVED,0
515,4387,90598,185,162.25,EUR,Belgium,2026-05-03 21:59:32,pos,DEV_4387_3,0,0,10,APPROVED,0
516,667,93020,365,101.5,EUR,Poland,2026-05-10 08:28:18,online,DEV_667_3,0,0,0,APPROVED,0
517,2481,92201,100,90.73,EUR,Poland,2026-03-15 16:59:43,online,DEV_2481_2,1,0,30,APPROVED,0
518,3786,92286,204,164.99,EUR,France,2026-02-18 23:34:50,pos,DEV_3786_3,0,0,0,APPROVED,0
519,3058,90014,146,465.83,EUR,France,2026-03-24 17:23:09,online,DEV_3058_1,0,0,10,APPROVED,0
520,3874,93664,27,93.2,EUR,Italy,2026-06-09 18:34:05,online,DEV_3874_2,0,0,10,APPROVED,0
521,4423,93634,421,64.08,EUR,Italy,2026-04-12 07:52:06,pos,DEV_4423_2,0,0,25,APPROVED,0
522,3461,95226,478,223.98,EUR,Austria,2026-02-21 18:15:31,pos,DEV_3461_3,0,0,25,APPROVED,0
523,2743,91269,356,15.47,EUR,Netherlands,2026-03-09 13:15:41,online,DEV_2743_1,0,0,0,APPROVED,0
524,1268,92769,436,56.31,EUR,Austria,2026-02-14 22:00:59,pos,DEV_1268_3,0,0,10,APPROVED,0
525,3227,92061,223,197.22,EUR,Austria,2026-01-06 08:54:34,online,DEV_3227_1,0,0,0,APPROVED,0
526,676,90496,21,683.76,EUR,Poland,2026-04-30 22:00:32,online,DEV_NEW_194408,1,0,65,REVIEW,1
527,4190,95937,408,108.95,EUR,United Kingdom,2026-05-07 18:31:49,atm,DEV_4190_1,1,0,60,REVIEW,0
528,3392,94548,2,153.74,EUR,Netherlands,2026-02-09 11:52:56,online,DEV_3392_1,1,0,85,BLOCKED,0
529,4702,91726,186,68.82,EUR,France,2026-06-01 11:55:25,atm,DEV_4702_1,0,0,0,APPROVED,0
530,3231,90783,193,44.72,EUR,Netherlands,2026-01-13 06:56:43,online,DEV_3231_3,0,0,0,APPROVED,0
531,365,91720,225,97.25,EUR,Netherlands,2026-05-24 06:16:36,pos,DEV_365_2,0,0,25,APPROVED,0
532,960,95037,381,101.25,EUR,Germany,2026-01-30 10:54:43,atm,DEV_960_1,0,0,0,APPROVED,0
533,1854,93336,307,64.75,EUR,France,2026-02-26 06:22:06,pos,DEV_1854_3,0,0,0,APPROVED,0
535,873,90492,144,98.89,EUR,Belgium,2026-06-06 23:29:43,online,DEV_873_1,0,0,0,APPROVED,0
536,1579,95661,228,40.95,EUR,Romania,2026-04-04 19:41:42,online,DEV_1579_2,0,0,10,APPROVED,0
538,558,91542,34,136.64,EUR,Romania,2026-05-31 14:08:20,pos,DEV_558_3,0,0,0,APPROVED,0
539,1568,93169,296,87.81,EUR,Spain,2026-05-05 18:21:50,online,DEV_1568_3,0,0,10,APPROVED,0
542,2956,93844,134,114.48,EUR,United Kingdom,2026-05-10 07:42:30,pos,DEV_2956_1,0,0,10,APPROVED,0
543,14,95758,38,50.98,EUR,Belgium,2026-02-06 15:51:56,pos,DEV_14_1,0,0,0,APPROVED,0
544,51,91953,147,212.24,EUR,France,2026-05-15 08:35:27,online,DEV_51_1,0,0,0,APPROVED,0
545,2570,93837,90,212.1,EUR,Austria,2026-02-16 22:39:03,online,DEV_2570_1,1,0,20,APPROVED,0
546,2640,94878,146,83.34,EUR,Romania,2026-02-06 18:13:44,pos,DEV_2640_3,0,0,10,APPROVED,0
547,3371,92174,239,129.65,EUR,Italy,2026-03-27 21:49:49,online,DEV_3371_1,0,0,50,REVIEW,0
548,1540,94111,43,118.78,EUR,Netherlands,2026-03-20 20:12:44,pos,DEV_1540_1,0,0,25,APPROVED,0
549,60,94310,201,279.35,EUR,Italy,2026-03-20 12:35:14,pos,DEV_60_2,0,0,25,APPROVED,0
550,1278,95603,391,234.16,EUR,Belgium,2026-04-27 12:57:47,online,DEV_1278_1,0,0,0,APPROVED,0
551,1122,95607,439,445.64,EUR,Austria,2026-01-08 04:33:03,online,DEV_NEW_481126,1,1,75,BLOCKED,1
553,2677,95778,461,102.01,EUR,France,2026-01-31 21:59:01,online,DEV_2677_1,0,0,10,APPROVED,0
554,2264,93232,111,120.64,EUR,Poland,2026-03-03 07:02:42,pos,DEV_2264_3,0,0,0,APPROVED,0
555,4751,94692,357,803.02,EUR,Romania,2026-05-15 22:23:20,online,DEV_NEW_799347,1,0,75,BLOCKED,1
557,2484,93411,84,219.63,EUR,United Kingdom,2026-06-27 17:53:49,pos,DEV_2484_2,0,0,10,APPROVED,0
560,1160,90471,254,13.15,EUR,United Kingdom,2026-04-23 17:39:17,online,DEV_1160_2,0,0,0,APPROVED,0
561,1128,92469,391,79.17,EUR,Spain,2026-01-27 17:38:35,online,DEV_1128_3,0,0,40,REVIEW,0
562,3688,91537,353,213.43,EUR,United Kingdom,2026-06-09 20:07:11,pos,DEV_3688_2,0,0,25,APPROVED,0
565,2375,92931,265,81.2,EUR,Spain,2026-03-28 13:22:13,atm,DEV_2375_2,0,0,0,APPROVED,0
566,1787,95394,240,20.0,EUR,Poland,2026-04-22 19:34:22,online,DEV_1787_3,1,0,45,REVIEW,0
568,1171,94160,452,125.16,EUR,Netherlands,2026-05-31 18:22:43,pos,DEV_1171_3,1,0,30,APPROVED,0
571,4009,93211,326,54.66,EUR,Italy,2026-03-10 16:49:43,atm,DEV_4009_1,0,0,10,APPROVED,0
572,2556,95036,443,118.73,EUR,Netherlands,2026-01-06 20:20:01,online,DEV_2556_3,0,0,0,APPROVED,0
573,2596,90412,41,99.27,EUR,United Kingdom,2026-06-02 09:34:07,online,DEV_2596_2,0,0,0,APPROVED,0
574,4608,95573,408,170.93,EUR,Netherlands,2026-01-17 23:04:46,pos,DEV_4608_1,0,0,0,APPROVED,0
575,4119,95010,427,211.56,EUR,Austria,2026-02-24 11:07:22,pos,DEV_4119_3,0,0,40,REVIEW,0
578,2137,90375,31,56.98,EUR,France,2026-04-17 18:00:21,pos,DEV_2137_2,0,0,10,APPROVED,0
579,2177,91558,171,271.8,EUR,France,2026-04-25 08:37:46,pos,DEV_2177_2,0,0,0,APPROVED,0
582,2026,93041,255,12.82,EUR,Spain,2026-04-04 10:53:08,online,DEV_2026_2,0,0,0,APPROVED,0
583,987,93658,123,187.85,EUR,Italy,2026-01-16 22:26:45,pos,DEV_987_3,0,0,0,APPROVED,0
587,3628,95557,397,119.41,EUR,Austria,2026-01-19 18:44:24,online,DEV_3628_1,0,0,0,APPROVED,0
588,3727,92353,334,195.53,EUR,Romania,2026-03-23 12:59:18,online,DEV_3727_3,0,0,25,APPROVED,0
589,2963,94956,98,16.38,EUR,Italy,2026-05-28 15:31:12,pos,DEV_2963_1,0,0,0,APPROVED,0
590,2097,90463,121,123.35,EUR,Italy,2026-04-16 14:48:56,pos,DEV_2097_2,0,0,10,APPROVED,0
591,3956,90011,333,114.67,EUR,Austria,2026-06-26 14:12:05,online,DEV_3956_3,0,0,0,APPROVED,0
593,2729,90107,386,374.53,EUR,United Kingdom,2026-05-17 10:46:56,pos,DEV_2729_2,0,0,10,APPROVED,0
594,2841,90715,169,35.04,EUR,Germany,2026-01-02 21:06:35,atm,DEV_2841_3,0,0,10,APPROVED,0
595,446,93247,388,130.3,EUR,Austria,2026-03-14 12:57:17,pos,DEV_446_3,0,0,0,APPROVED,0
596,2875,94050,365,82.83,EUR,Italy,2026-05-23 10:00:26,online,DEV_2875_1,0,0,0,APPROVED,0
598,2267,93636,103,81.59,EUR,Netherlands,2026-04-24 22:22:17,online,DEV_2267_2,0,0,0,APPROVED,0
599,1518,91675,236,455.29,EUR,United Kingdom,2026-05-14 20:33:39,online,DEV_1518_2,0,0,20,APPROVED,0
600,4176,94622,85,308.67,EUR,France,2026-04-25 11:16:41,atm,DEV_4176_1,0,0,10,APPROVED,0
601,3241,91450,99,80.75,EUR,Poland,2026-05-16 21:56:43,pos,DEV_3241_2,0,0,10,APPROVED,0
602,4023,91978,72,194.15,EUR,Germany,2026-01-04 07:09:13,online,DEV_4023_2,1,0,20,APPROVED,0
605,387,95063,116,91.16,EUR,Germany,2026-04-02 17:50:03,pos,DEV_387_1,0,0,10,APPROVED,0
606,1027,91691,161,103.72,EUR,Italy,2026-06-13 18:26:55,online,DEV_1027_2,0,0,0,APPROVED,0
607,2776,94129,375,174.2,EUR,Netherlands,2026-06-27 21:53:14,pos,DEV_2776_2,0,0,10,APPROVED,0
609,2407,95630,372,105.83,EUR,United Kingdom,2026-05-29 21:55:56,online,DEV_2407_2,0,0,10,APPROVED,0
610,1280,90674,46,111.79,EUR,Italy,2026-03-18 19:50:32,online,DEV_1280_1,0,0,0,APPROVED,0
611,285,91986,50,151.09,EUR,Austria,2026-04-27 15:48:22,pos,DEV_285_2,0,0,0,APPROVED,0
612,2123,90534,37,123.54,EUR,Netherlands,2026-05-07 19:22:06,online,DEV_2123_2,1,0,30,APPROVED,0
613,1487,91877,248,134.61,EUR,Netherlands,2026-03-31 06:12:32,pos,DEV_1487_1,1,0,20,APPROVED,0
614,2034,93453,480,53.03,EUR,Romania,2026-04-19 15:06:21,pos,DEV_2034_2,0,0,10,APPROVED,0
617,1269,91800,434,77.37,EUR,United Kingdom,2026-04-25 07:47:52,online,DEV_1269_2,0,0,10,APPROVED,0
618,2983,95284,43,145.32,EUR,France,2026-03-08 13:19:24,pos,DEV_2983_2,0,0,25,APPROVED,0
619,3980,95713,298,80.23,EUR,Spain,2026-01-26 17:41:38,pos,DEV_3980_3,0,0,10,APPROVED,0
620,1833,93339,490,96.45,EUR,Italy,2026-01-21 22:25:44,pos,DEV_1833_1,0,0,0,APPROVED,0
621,4217,95818,230,78.21,EUR,Poland,2026-05-15 20:12:08,pos,DEV_4217_2,0,0,50,REVIEW,0
622,27,94182,33,264.57,EUR,Romania,2026-05-21 14:25:48,pos,DEV_27_3,0,0,25,APPROVED,0
623,4939,90048,483,41.25,EUR,Spain,2026-05-27 09:43:29,online,DEV_4939_3,0,0,0,APPROVED,0
626,2874,92977,40,45.61,EUR,Italy,2026-02-01 23:58:30,pos,DEV_2874_3,0,0,0,APPROVED,0
629,3199,92237,160,593.29,EUR,Germany,2026-02-12 17:43:21,online,DEV_3199_1,0,0,0,APPROVED,0
630,4108,93168,333,136.3,EUR,Italy,2026-02-27 17:35:36,pos,DEV_4108_2,0,0,0,APPROVED,0
633,243,93719,331,235.93,EUR,Italy,2026-05-19 09:22:16,pos,DEV_243_1,0,0,0,APPROVED,0
634,4666,90085,462,59.06,EUR,United Kingdom,2026-01-03 16:27:27,online,DEV_4666_1,0,0,10,APPROVED,0
635,3624,90357,138,313.62,EUR,United Kingdom,2026-03-24 20:42:02,pos,DEV_3624_1,0,0,0,APPROVED,0
636,3174,92606,77,152.62,EUR,Spain,2026-05-09 22:25:39,online,DEV_3174_3,0,0,0,APPROVED,0
637,645,90217,145,128.4,EUR,Romania,2026-03-14 11:24:02,online,DEV_645_1,0,0,0,APPROVED,0
638,2869,92518,388,389.32,EUR,Germany,2026-03-11 13:50:13,online,DEV_2869_2,0,0,0,APPROVED,0
639,3126,93680,57,64.17,EUR,Poland,2026-03-24 23:06:57,pos,DEV_3126_3,0,0,0,APPROVED,0
640,3543,93598,429,33.5,EUR,Belgium,2026-01-14 22:27:16,pos,DEV_3543_1,1,0,45,REVIEW,0
641,3374,91074,137,149.04,EUR,France,2026-04-01 22:46:02,pos,DEV_3374_3,0,0,25,APPROVED,0
642,1003,95901,413,32.04,EUR,Belgium,2026-03-01 20:08:19,pos,DEV_1003_2,0,0,0,APPROVED,0
